title,date,description,source
"Operator Call Center Basarnas Tewas Dibegal di Kemayoran Jakpus

","Jumat, 22 Okt 2021 21:55 WIB

",pegawai mita dibegal jalan angkasa kecamatan kemayoran jakpus peristiwa korban wib memesan ojek korban kost wisma bhk kemayoran saksi berjalan lokasi penjemputan ojek keterangan humas basarnas salah pelaku menghardik menuduh saksi teman korban menganiaya adiknya pelaku mengeluarkan senjata tajam pelaku menyerang korban saksi tebasan bertubi tubi korban terluka pelaku mengambil tas sayangnya nyawa korban tertolong korban meninggal dunia wib akibat peristiwa basarnas melaporkan kejadian polsek kemayoran jenazah korban diautopsi rs cipto mangunkusumo rscm jakarta akibat kejadian kabasarnas marsdya tni henri alfiandi polisi mengusut peristiwa menemukan pelaku begal mengutuk keras perbuatan keji pelaku berharap aparat kepolisian mengungkap menangkap pelaku mempertanggungjawabkan kebiadaban sesuai hukum berlaku kabasarnas marsdya tni henri alfiandi koordinator substansi humas anjar sulistiyono keterangan pers jumat kabasarnas keluarga basarnas belasungkawa keluarga korban semoga almarhumah mita pegawai pemerintah non pegawai negeri ppnpn basarnas bertugas operator call center emergency call basarnas jenazah korban dibawa rumah duka desa jayawinangun kecamatan kedokanbunder kabupaten indramayu jawa barat jenazah rumah duka wib langsung dimakamkan,www.detik.com
"Jual-Pakai Sabu, Oknum Polisi di Wakatobi Dibekuk Bareng 6 Rekannya

","Sabtu, 05 Feb 2022 11:21 WIB

",oknum polisi berpangkat aipda inisial a diamankan polda sulawesi tenggara sultra memiliki bersangkutan inisial a pangkatnya aipda menjabat penjabat kanit narkoba polres wakatobi terang dirresnarkoba polda sultra kombes m eka faturrahman dihubungi faturrahman aipda a pemakai pengedar sabu mengedarkan barang haram wilayah kabupaten wakatobi aipda a dites urine hasilnya urine aipda a positif mengandung narkoba hasil tes urine positif mengedarkan barang wakatobi dipesan kendari barangnya dikirim pelabuhan wanci penangkapan aipda a informasi masyarakat terkait maraknya peredaran narkotika jenis sabu jalan syech yusuf kelurahan korumba kecamatan mandonga kota kendari pengembangan keberadaan a kota kendari mengikuti program latihan anggotoa kegiatan polres wakatobi kabar a terlibat sindikat pengedar narkoba diamankan salah hotel kota kendari aipda a perempuan inisial aa polisi menemukan sabu seberat gram aipda a aa diamankan salah hotel rabu februari barang bukti saset diduga berisi narkotika jenis sabu berat bruto total gram menangkap aipda a polisi pengembangan komplotan perannya mengirim sabu wakatobi diamankan lz mengirimkan sabu wakatobi menangkap lz polisi menemukan sabu beratnya gram tkp diamankan kapal motor pelabuhan wanci kota kendari barang bukti gram tkp ketiga ditangkap berinisial rdm h diamankan btn baruga regensy jalan ade irma nasution kelurahan watubangga kecamatan baruga barang bukti sabu seberat gram faturrahman penangkapan tersangka diamankan tersangka mtp r barang bukti sabu seberat gram tersangka dikenai pasal ayat subsider pasal ayat uu ri nomor narkotika,www.detik.com
"2 Pelaku yang Begal Pemuda Sedang Antar Kekasih di Bekasi Ditangkap

","Rabu, 16 Feb 2022 15:16 WIB

",pelaku membegal pemuda cikarang timur bekasi ditangkap polisi pelaku membegal pemuda mengantar kekasihnya pulang daerah tambun berhasil menangkap pelaku pembegalan minggu februari kapolres metro bekasi kompol gidion arif keterangannya rabu peristiwa pembegalan jl raya tanjung kecamatan cikarang timur kabupaten bekasi wib korban mempercepat laju motornya sadar dibuntuti korban sepeda motor ditumpangi orang berputar arah mengikuti korban kejadian korban mempercepat laju sepeda motornya gidion gidion melanjutkan pelaku mengejar korban menghentikan laju motor korban paksa korban langsung turun motornya pelaku turun motor menakuti korban senjata tajam korban terancam berusaha menyelamatkan motornya korban berusaha menyelamatkan sepeda motornya ditarik pelaku senjata tajam mengancam korban berusaha melukai korban pelaku serahin motor lu gidion pelaku membawa kabur motor korban desa cipayung korban pacarnya lari desa tanjung pertolongan mencari pertolongan korban bertemu salah driver ojek online ojol driver ojol warga mencari pelaku desa cipayung warga mendengar informasi ketiga pelaku diamankan korban membenarkan orang diamankan salah pelaku korban orang pelaku pencurian sepeda motor miliknya orang pelaku berhasil ditangkap gidion pelaku barang bukti berhasil diamankan warga serahkan polsek cikarang timur imbuhnya laporan jajaran reskrim polsek cikarang timur penyelidikan senin wib polisi berhasil mengamankan orang pelaku kampung wangkal desa kali jaya kecamatan cikarang barat kabupaten bekasi,www.detik.com
"The Dinner Set Gang: Geng Pencuri Paling Terkenal di AS

","Minggu, 09 Jan 2022 18:19 WIB

",salah geng pencuri terkenal amerika serikat as teknik mencuri diadopsi pencuri amerika serikat mencuri makan malam dilansir cbs news the dinner set gang jaya era an an mencuri permata mahal milik orang orang kaya as alih alih merampok orang kaya pergi kota geng mencuri orang kaya makan malam polisi menjuluki berpura pura tamu undangan acara makan malam mengikuti etiket makan malam a la orang kaya efektif menghilangkan kecurigaan sanalah geng menyikat habis harta incarannya permata mahal menariknya salerno lokasi orang kaya menyimpan permata mahalnya lantai salerno melancarkan aksinya latella bertugas memasang mata mengawasi orang orang tangga peringatan latella peluit salerno memiliki insting tajam membahayakan namanya terkenal aksi geng sukar terdeteksi,www.detik.com
"Viral Aksi Maling Gasak 9 Kotak Amal Warung di Sebelah Polsek Manisrenggo

","Jumat, 07 Jan 2022 10:33 WIB

",aksi pembobolan warung bakso jalan raya manisrenggo desa tanjungsari kecamatan manisrenggo klaten jawa viral media sosial pencuri berhasil menggasak sembilan kotak infak tabung gas warung berdampingan mapolsek manissrenggo peristiwa pencurian diunggah grup facebook fb ipm new informasi prambanan manisrenggo unggahan berisi video berdurasi kondisi warung acak acakan kotak amal rusak dibuka paksa konfirmasi pemilik warung saridi membenarkan memposting unggahan saridi menceritakan pencurian kamis pagi karyawan masuk jam wib kunci pintu rusak warung dibobol saridi saridi pelaku diduga masuk jualan warung tutup menyebut kotak amal warung diambil uangnya kejadian jualan pintu dicongkel masuk pelaku bawa uang kotak amal kotak urai saridi kotak amal uang receh laci dibawa tabung gas saridi aksi pencuri tergolong nekat warungnya berdampingan mapolsek manisrenggo kotak laci receh receh bawa tabung gas bawa warung berdampingan polsek lapor sore saridi konfirmasi terpisah kasi humas polres klaten iptu abdillah membenarkan laporan kejadian abdillah menyebut pencurian diduga wib kamis pencurian tepatnya warung bakso desa tanjungsari kecamatan manisrenggo barang diambil pencuri kotak amal tabung gas melon uang rp ribu abdillah polsek langsung menindaklanjuti kejadian memeriksa saksi korban polsek berkoordinasi sat reskrim polres penyelidikan imbuhnya,www.detik.com
"Perkosa Siswi SD, Kurir Galon Air di Jombang Dipolisikan

","Rabu, 02 Mar 2022 01:02 WIB

",suyono diringkus polisi gara gara kali memerkosa siswi kelas sekolah dasar sd memuluskan aksi bejatnya kurir galon air desa sumberaji kabuh menjalin hubungan asmara korban kasat reskrim polres jombang akp teguh setiawan suyono berkenalan korban januari tersangka pengantar galon air desa tempat tinggal korban kecamatan megaluh jombang tersangka menjalin hubungan pacaran korban emosional teguh wartawan kantornya jalan kh wahid hasyim selasa pekan berpacaran teguh tersangka akal bulusnya korban bersedia diajak berhubungan layaknya suami istri salah satunya suyono mengiming imingi gadis berusia jalan jalan menikah siswi kelas sd bersedia disetubuhi tersangka januari perbuatan asusila anak umur suyono tempat kos temannya megaluh jombang korban menolak dijanjikan bujuk rayu tersangka bertanggung korban kali terang teguh pemerkosaan anak umur teguh terungkap berkat kejelian orang tua korban menemukan percakapan wajar putrinya tersangka menggali informasi korban orang tuanya korban mengaku menjalin hubungan tersangka mengaku hubungan badan terima putrinya disetubuhi suyono orang tua korban melapor unit pelayanan perempuan anak satreskrim polres jombang februari polisi meringkus suyono alat bukti suyono ditahan rutan polres jombang dijerat uu ri nomor perlindungan anak pelaku mengakui hubungan badan korban teguh,www.detik.com
"Napi Rekam VCS Peras Janda Muda Rp 150 Juta Simpan SIM HP di Mulut

","Selasa, 09 Feb 2021 15:21 WIB

",polisi menangkap narapidana lapas lampung iwan saputra pemerasan ditemukan kartu sim hp dikuasai tersangka disimpan mulut direktur ditreskrimsus polda riau kombes andri sudarmadi selasa pelaku iwan diamankan diinterogasi ruangan kantor lapas blok a proses penyidikan pelaku diamankan unit hp memeras korban putusan pengadilan negeri gunung sugih nomor pid b pn gns tanggal pelaku divonis perkara pencurian kekerasan andri iwan ditangkap ditreskrimsus polda riau januari penangkapan laporan korban riau diperas rp juta pemerasan pelaku iwan akun facebook palsu memakai foto profil anggota polri kenal pelaku nomor whatsapp korban berstatus janda vcs iwan diduga merekam layar gambar dipakai pelaku memeras ancaman disebar korban uang,www.detik.com
"Polisi Tangkap 2 Pelaku Pembunuhan Nanay Berlyn

","Minggu, 06 Mar 2022 10:16 WIB

",pembunuh perempuan iya ditangkap kasat reskrim polrestabes bandung akbp rudi trihandoyo wartawan dikutip pelaku ditangkap polisi mengungkap identitas pelaku salah pelaku pelaku utama orang dibunuhnya dibantu pelaku membuang korban pelaku pemeriksaan menggali motif utama pembunuhan pemeriksaan motifnya imbuhnya baca berita selengkapnya,www.detik.com
"Kronologi Perampokan Modus Gembos Ban Gasak Rp 400 Juta di PIK

","Kamis, 11 Nov 2021 21:45 WIB

",uang nasabah bank pantai indah kapuk pik penjaringan jakarta utara pelaku orang merampas duit mobil korban kapolsek metro penjaringan akbp rinaldo aser perampokan rabu wib korban karyawati swasta menarik uang bank sopirnya kemarin siang perampokan duga modus gembos ban korban sopir mendapati ban mobil milik korban gembos bocor bannya rinaldo dihubungi pelaku diduga membuntuti korban bank salah pelaku mengambil uang mobil sopir mengganti ban gembos restoran cepat saji jl pantai indah utara pantai indah kapuk penjaringan jakarta utara sopir korban turun mobil mengganti ban pelaku masuk mobil korban arah pintu sopir pergi mengambil uang mobil milik korban polisi menyelidiki polisi pelaku orang berboncengan motor rinaldo dibantu polda metro jaya menyelidiki pelaku korban mintai keterangan polda metro jaya polres metro jakarta utara berupaya pengungkapan terkait penyelidikan pungkasnya,www.detik.com
"Polisi Tangkap 2 Maling Motor Milik Petugas Kebersihan di Medan

","Jumat, 07 Jan 2022 13:13 WIB

",polisi menangkap orang diduga orang diamankan satreskrim polrestabes medan pelaku keterangan didalami kabid humas polda sumut kombes hadi wahyudi wartawan jumat iya korbannya petugas kebersihan tkp wilayah hukum polsek medan hadi hadi mengusut tidaknya tindak pidana orang hadi detail identitas terduga pelaku petugas mengamankan barang bukti motor helm hp petugas kebersihan bernama surtinem korban pencurian sepeda motor medan sepeda motornya digondol pencuri menyapu jalan surtinem peristiwa bertugas menyapu jalanan jalan agus salim medan mengaku salah petugas melati kebersihan pemko medan sepeda motornya dikunci jaraknya darinya kalinya sepeda motornya kunci tumpuk tengok tengok nggak surtinem surtinem mengaku sepeda motor digondol pencuri posisi kredit korban begal kehilangan kali dibegal kalinya surtinem kapolsek medan kompol teuku fathir mustafa menerima laporan petugas olah tkp olah tkp amankan cctv cctv orang pencurian fathir,www.detik.com
"Polisi Tangkap ABG di Cileungsi Hendak Begal HP, Diserahkan ke Dinsos

","Senin, 17 Jan 2022 10:48 WIB

",remaja kejadian pelaku korban tempat wib pelaku anak gede abg membawa sajam menghampiri korban ponselnya orang nongkrong muncul niat jahat handphone menodongkan senjata tajam pisau dapur handphone diserahkan bersangkutan pelaku kapolsek cileungsi kompol andri alam wijaya dihubungi senin polisi laporan peristiwa meluncur tempat kejadian perkara tkp remaja diamankan mengantisipasi tindakan main hakim warga nggak menit lokasi langsung pengamanan antisipasi warga main hakim bebernya polisi berkoordinasi dinas sosial dinsos peristiwa pelaku masuk kategori anak anak umur polisi pemeriksaan menyelidiki pelaku senjata tajam dibawanya selidiki bawa pisau dapur andri,www.detik.com
"Karyawan RSUD Kota Bogor Ditangkap Polisi Terkait Kasus Sabu

","Kamis, 17 Feb 2022 16:37 WIB

",polisi menangkap pria berinisial d terkait dugaan kasat narkoba polres bogor akp m ilham membenarkan penangkapan d karyawan rsud kota bogor pengakuannya karyawan salah rumah sakit m ilham dihubungi wartawan kamis m ilham d ditangkap ciawi kabupaten bogor kamis malam d diperiksa polres bogor m ilham d ditangkap dugaan penyalahgunaan narkoba jenis sabu polisi menyita barang bukti sabu paket sabu diamankan tersangka imbuhnya polisi mendalami keterangan d menggali jaringan pengedar d penyelidikan cari jaringannya dihubungi terpisah dengar tunggu proses hukum asas praduga bersalah ilham chaidir,www.detik.com
"Viral Pencuri Gondol Pagar Besi Rumah Kosong di Depok, Begini Kejadiannya

","Rabu, 02 Feb 2022 22:56 WIB

",aksi pencurian pagar perumahan mekar perdana sukmajaya depok viral media sosial pelaku orang berboncengan terpantau cctv lokasi rekaman video laki laki berboncengan motor membawa pagar pagar besi dicuri rumah kosong alias berpenghuni ditelusuri lokasi kejadian rumah kosong sasaran maling berpagar pagar rumah bercat putih terkunci ketua rt rw abadijaya sukmajaya agus priyadno membenarkan kejadian pencurian kamis wib melapor rw kehilangan pagar wilayah rt rw langsung menindaklanjuti agus priyadno ditemui lokasi rabu agus pencurian wilayah rt pencurian penjaga rumah rt mencari pagar hilang lapak barang rongsokan ditemukan langsung melapor rw ditindak lanjuti situ tempat rongsok warga keamanan lingkungan mencurigai aksi pelaku pelaku memasang tulisan las motornya agus pengepul barang pagar barang curian langsung diterima agus dianggap pelaku ditangkap lapak mengganti kerugian permasalahan menurutnya selesai tuntutan pemilik rumah anggapnya selesai dikembalikan setelahnya dikembalikan nggak tuntutan kemarin telepon imbuhnya,www.detik.com
"Tepergok Mencuri di Rumah Warga, Maling Bacok Satpam di Bogor

","Rabu, 09 Feb 2022 10:46 WIB

",video menampilkan diduga membobol pagar warga dipergoki petugas satpam perumahan citeureup video beredar media sosial membuka pagar rumah satpam perumahan aksinya lantas menghampiri pelaku dihampiri pelaku mengeluarkan sajam jaketnya satpam mendekat pelaku membacok tangan korban satpam membawa tongkat mencoba memukul pelaku membacok korban pelaku melarikan sepeda motor rekannya peristiwa senin kepolisian menyelidiki mengarahkan korban laporan korban melaporkan arahkan melaporkan kapolsek citeureup kompol eka candra dihubungi rabu tangan korban terluka terkena bacok kepolisian menyelidiki iya korban didatangi anggota bebernya,www.detik.com
"Demo Ledakan Beirut Diwarnai Tembakan, 3 Orang Tewas dan Puluhan Luka

","Kamis, 14 Okt 2021 17:58 WIB

",unjuk menuntut pemecatan penyidik utama insiden ledakan dahsyat beirut dilansir kantor berita penyelidikan ledakan beirut selesai hakim bitar terpaksa menangguhkan penyelidikan kalinya sebulan gugatan hukum diajukan mantan menteri dipanggilnya diinterogasi terkait dugaan pidana kelalaian mariam hassan rumah sakit sahet beirut orang tewas terkena tembakan kepala orang terkena tembakan dada penyebab tembakan kantor berita lebanon terpisah palang merah lebanon melaporkan orang mengalami luka luka unjuk televisi lokal lebanon menayangkan gambar pria menenteng senapan senjata berat militer lebanon pernyataannya menyebut penembakan area tayouneh badaro,www.detik.com
"Suami Pembacok Istri di Tangerang Alami Luka Tusuk, Begini Kondisinya Kini

","Rabu, 09 Feb 2022 16:38 WIB

",pria berinisial n membacok istrinya nw tewas sepatan kabupaten tangerang n terluka bergumul sang istri penganiayaan kapolres metro tangerang kota kombes komarudin kondisi n dirawat rsud tangerang menurutnya kondisi n sadar kritis pelaku mengalami luka kepala leher jari jari tangannya perawatan kondisi rumah sakit sadar bagus komarudin dihubungi rabu komarudin membeberkan n berkomunikasi menurutnya n n istrinya nw mengalami percekcokan selasa rumahnya sepatan kabupaten tangerang n diduga kesal sang istri memarahinya nekat melukai istrinya diduga n senjata tajam meluapkan emosinya istrinya berdasarkan alat bukti sajam ditemukan tkp cekcok pelaku diduga suami korban kesal mengambil pisau lemari mengambil pisau langsung ditusukkan perut istrinya buah senjata temukan tkp sebilah golok buah pisau komarudin kejadian istri bernyawa suami kondisi tergeletak luka badan salah tepatnya istrinya teriak tolong sebelah teman kemenakannya menghampiri kondisi pergumulan saksi berani mendekat,www.detik.com
"4 Penyelundup 470 Kg di Aceh Divonis Mati, 3 di Antaranya Napi

","Rabu, 12 Jan 2022 13:32 WIB

",pengadilan negeri pn banda aceh dikutip azoka tolong izuan mencari orang aceh menjemput sabu izuan menolak diiming imingi upah senilai rp juta kilogram sabu kesepakatan kamis berselang izuan menemui alfian mendekam lp cipinang alfian menerima tawaran dijanjikan upah izuan alfian menemui heri salah tempat lapas cipinang heri mencarikan orang aceh mengambil sabu proses heri menyodorkan nama agus sabtu siang agus diarahkan dikenalnya warung kopi banda aceh diperintahkan meletakkan mobil parkir menaruh kunci ban jam berselang agus menerima sms orang dikenal memberitahu mobilnya agus kaget mobilnya sabu kekagetan agus diciduk tim bareskrim mabes polri penangkapan polisi gerak gerik agus mencurigakan pemeriksaan agus mengakui suruhan napi izuan alfian heri diperiksa polisi lapas cipinang malam agus ditangkap keempatnya diadili pn banda aceh persidangan jaksa penuntut jpu menuntut keempat penyelundup kg sabu menghukum terdakwa pidana mati putus hakim selasa,www.detik.com
"Tali Pocong Jasad Istri Dicuri, Pria di Sidoarjo Kecewa Tapi Berusaha Ikhlas

","Rabu, 09 Feb 2022 20:44 WIB

",aksi pencurian suami almarhumah r keluarga kecewa aksi pencurian tali pocong mengaku melaporkan pencurian polisi kecewa musibah pencurian tali pocong kejadian dilaporkan polisi r ikhlas menganggap musibah pasrah semoga polisi mengungkap pencurian imbuhnya pembongkaran kuburan makam desa kecamatan tulangan selasa wib juru kunci makam sukardi sukardi kuburan tali pocongnya dicuri jaga malam mengaku kuat menahan kantuk ngantuk ditahan kesirep bangun pagi laporan isitri juru kunci makam dibongkar sukardi makam aksi pencurian tali pocong sukardi melapor pemdes kuburan dirapikan laporkan modin desa kesepakatan warga ahli waris tali pocong diganti makam dirapikan terang sukardi kasat reskrim polresta sidoarjo akp oscar stefanus setjo membenarkan aksi pencurian tali pocong laporan resmi polisi penyelidikan oscar,www.detik.com
"Rekayasa Ida, Ngaku Motornya Dibegal padahal Dibawa Selingkuhan

","Senin, 20 Sep 2021 20:51 WIB

",ida melapor polisi korban begal motornya dibawa kabur polisi turun tangan mengusut ida dibegal berkomplot selingkuhan mengarang cerita kasubdit jatanras ditreskrimum polda sumsel kompol christoper panjaitan ida mengaku dibegal sabtu bercerita diancam pisau dipaksa keliling kota pelaku polisi bergerak memeriksa lokasi kejadian cctv mencari saksi saksi cctv dishub polda sumsel menangkap kodir minggu sore kodir salah pelaku perampokan dilaporkan ida ida kodir kenal menjalin hubungan terlarang ida maaf laporan palsu motor dilarikan kodir teman takut suami menjalin hubungan terlarang laporan motor hilang dirampok ida diamankan polda sumsel,www.detik.com
"Bejat! Pria di Mubar Sultra Cabuli-Rampok Bidan Desa Saat Tidur

","Selasa, 22 Feb 2022 19:30 WIB

",korban tertidur kamarnya kapolsek sawerigadi ipda burhanuddin keterangan resminya selasa burhanuddin kronologi kejadiannya kamis wita korban tertidur rumah dinasnya pria diduga ls masuk kamarnya pakaian wajah ditutup baju korban lantas berteriak pelaku langsung mencekik leher memengang pisau pelaku mengancam membunuh korban berteriak tolong korban memberontak pelaku memukul kali tubuh korban luka lebam pelaku melecehkan korban korban berontak aksi bejatnya gagal pelaku lantas uang korban korban letak uang pelaku mengambil uang miliknya kamarnya uang lantas pergi pelaku menggencarkan aksi bejatnya mengambil uang pelaku mendorong korban melecehkan korban mengancam membunuh korban paparnya mengancam korban pelaku lantas rumah pintu pustu korban menghubungi perangkat desa melaporkan kejadian berwajib proses penyidikan paparnya,www.detik.com
"Heboh! Temuan Jari Tangan Manusia di Jakut, Ternyata Korban Begal

","Kamis, 17 Feb 2022 14:19 WIB

",foto kapolsek tanjung priok kompol ricky prenata vivaldy membenarkan penemuan potongan tangan usut usut jari tangan milik iya korban pencurian kekerasan pencurian korban dirampok begal kamis wib korban transaksi malam subuh wib informasi korban cod an jual transaksi ricky dirampas identitas pelaku kejadian berdasarkan penuturan korban pelaku orang rame orang pelaku korban imbuhnya ricky kejadian korban langsung dilarikan rumah sakit terdekat penyelidikan mendalam terkait penyelidikan dalami pungkasnya,www.detik.com
"Menelusuri Lokasi Penembakan yang Tewaskan 1 Korban di Jakarta Selatan

","Senin, 29 Nov 2021 17:40 WIB

",exit tol bintaro pondok pinang jakarta selatan penembakan sabtu keterangan lengkap polisi lokasi kejadian exit tol bintaro pesanggrahan jaksel hasil interogasi olah tkp ulang informasi dugaan penembakan exit tol bintaro masuk wilayah pesanggrahan jaksel kapolres metro jakarta selatan kombes azis andriansyah wartawan sabtu mencoba menelusuri lokasi mulut pintu tol sebidang jalan pondok pinang raya kecamatan pesanggrahan jakarta selatan jalan jalan arah patokan meter mulut pintu tol pondok pinang kantor pos pjr jaya warga bernama mengaku jarak pos pjr jaya gedung rpx berjarak meter posisi pos warga gedung rpx warga bernama mengaku mendengar kali kedengaran tembakan kali cuman nggak keliatan kali suara tembakan jam pagi sabtu jatuhnya menjelang subuh ditemui posisi pos warga terletak jl pondok pinang pesanggrahan jaksel sumber suara tembakan menduga suara tembakan arah gedung rpx terletak jalan pondok pinang informasi gedung rpx jalan suara tembakan mendengar sirene ambulans mendengar polisi lokasi suara pokoknya dengar kali suara tembakan bunyi ban meledak,www.detik.com
"Pemasok Senjata ke KKB Papua Raup Rp 1,3 Miliar

","Selasa, 15 Jun 2021 18:20 WIB

",polisi nilai transaksi proses jual beli total dikirim diterima rp kasatgas humas operasi nemangkawi kombes iqbal alqudussy keterangan tertulis selasa ratius murib alias neson murib diduga penjual bersangkutan neson murib diduga jaringan penjual senjata api amunisi kktb puncak jaya iqbal neson murib alias ratius murib diamankan menumpangi pesawat rimbun air rute nabire timika kemarin pesawat transit puncak jaya tangan pria polisi menyita uang tunai rp juta uang tunai senilai ratusan juta rupiah satgas penegakan hukum operasi nemangkawi menyita barang bukti milik neson murib buku catatan penolakan otonomi khusus aksi penembakan kabupaten puncak buku agenda bantuan uang tunai buku catatan pengeluaran pemasukan dana bantuan simpatisan tpnpb polisi menemukan buku tabungan nama ratius murib telepon genggam belasan kertas resi bukti transfer diduga jaringan penjual senpi satgas nemangkawi memeriksa neson iqbal mendalami sumber dana aktivitas neson bertransaksi senjata api tim menggali informasi sumber dana aktivitas pengiriman uang membeli senjata amunisi terduga neson murib iqbal,www.detik.com
"Polisi Tolak Laporan Korban Perampokan di Jaktim Bakal Disidang Etik Lusa

","Senin, 13 Des 2021 12:19 WIB

",tindakan aipda rudi panjaitan kapolres laporan kapolda rabu sidang disiplinnya kabid humas polda metro jaya kombes e zulpan dihubungi senin zulpan aipda rudi menjalani pemeriksaan propam polres metro jakarta timur aipda rudi dicopot jabatannya polsek pulogadung ditindak dimutasikan polres metro jakarta timur jabatannya unit serse pulogadung dipindahkan polres jakarta timur zulpan tindakan aipda rudi disikapi serius evaluasi mencegah peristiwa berulang pelanggaran aipda rudi panjaitan sanksi tindakan disiplin disiapkan memperbaiki rangka anggota melayani masyarakat zulpan video perempuan korban perampokan mengambil uang anjungan tunai mandiri atm viral media sosial video disertakan narasi kronologi kejadian pengakuan korban ditolak polisi laporan video diposting korban akun instagramnya korban perampokan jalan sunan sedayu jaktim selasa kemarin korban mengambil uang atm wib korban pengendara mobil postingan dicantumkan rekaman cctv kejadian pencurian korban menduga pelaku komplotan korban diikuti sepeda motor salah pelaku mendekati korban mengetuk kaca mobilnya korban turun kondisi mobilnya berhenti pelaku mengambil tas jok pintu mobil sebelah kiri insiden perampokan korban melapor polsek rawamangun polisi menyarankan pulang menenangkan dicari tulisnya postingan korban kena tegur polisi mengambil uang tunai atm korban menyebut si polisi bicara nada polisi,www.detik.com
"Teganya Relawan Ambulans Curi 8 Tabung Oksigen RS di Depok

","Sabtu, 29 Jan 2022 04:58 WIB

",pencurian tabung oksigen rsud relawan driver ambulans sopir ambulans akses kanit reskrim polsek bojongsari ipda bowo dihubungi jumat can ditetapkan tersangka pencurian selasa petugas medis melaporkan kehilangan tabung oksigen berukuran lantas mengecek cctv didapati can temannya mengeluarkan tabung gudang penyimpanan diam diam pintu dikunci mengeluarkan gudang penyimpanan can temannya i mengumpulkan tabung curian tempat pengisian oksigen pinggir jalan dikumpulkan rencana dibawa pakai mobil pasarkan tabungnya telepon sambung ipda bowo niatnya tabung dijual kepentingan pribadi tabung berukuran dijual seharga rp ribu tabung seharga rp ribu delapan tabung curian tabung ukuran kubik tabung ukuran kubik pungkas bowo,www.detik.com
"3 Pria di India Tewas Ditembak Kelompok Bersenjata

","Rabu, 06 Okt 2021 02:50 WIB

",kelompok bersenjata anti dilansir jam pria tewas daerah shahgund polisi turun tangan mengusut polisi menutup lokasi penembakan garis polisi bertanggungjawab penembakan peristiwa warga india tewas ditembak jalanan srinagar dibalik penembakan srinagar terungkap front perlawanan kelompok pemberontak mengaku bertanggungjawab penembakan menewaskan pasukan keamanan india agustus selusin warga sipil polisi dibunuh pemberontak kelompok pemberontak memerangi tentara india menuntut kemerdekaan kashmir penggabungannya india pakistan,www.detik.com
"Kisah Kejinya Si Pembunuh Berantai 'Twitter'

","Minggu, 06 Mar 2022 07:09 WIB

",media sosial alat berbahaya tangan penjahat pria jepang bernama dilansir shiraishi menghubungi korban korbannya via twitter membujuk bertemu iming iming membantu bunuh dilaporkan korban dihabisi shiraishi bunuh polisi dilaporkan media lokal mengutip sumber kepolisian shiraishi mengaku membunuh korban bertemu sembilan orang dihabisinya berjenis kelamin laki laki shiraishi menyebut pria terpaksa dibunuh mencurigai hilangnya kekasihnya dibunuh shiraishi shiraishi membunuh pria keberadaan kekasihnya shiraishi khawatir pria melaporkan peristiwa hilangnya sang kekasih polisi shiraishi mengakui korbannya kebanyakan wanita muda berusia an remaja shiraishi mengaku memutilasi jenazah korbannya kamar mandi gergaji polisi menemukan gergaji apartemen shiraishi butuh waktu memutilasi jenazah korban melakukannya sehari pengakuan mengerikan shiraishi dikutip sumber terbongkarnya aksi keji shiraishi penyelidikan hilangnya wanita berusia wanita hilang menulis pesan berbunyi mencari mati via twitter polisi menemukan keterkaitan wanita shiraishi polisi menemukan jenazah korban dimutilasi potongan kepala apartemen shiraishi kota zama pinggiran tokyo potongan tubuh korban disimpan kotak kotak pendingin diletakkan tersebar apartemen shiraishi total potongan tulang manusia ditemukan apartemen membuangnya jenazah takut ketahuan shiraishi polisi,www.detik.com
"Polda Banten Klaim Kriminalitas Turun Selama Pandemi Corona

","Selasa, 28 Apr 2020 15:42 WIB

",kabid humas polda banten kombes edy sumardi penurunan angka kriminalitas pandemi corona diberlakukannya operasi ketupat kalimaya laporan perbuatan kriminal mencolok dilakoni napi asimilasi waktu banten pasca asimilasi pidana situasi kamtibmas banten aman kriminalitas turun covid imbauan berkerumun edy selasa pandemi operasi ketupat kalimaya patroli tempat tempat strategis upaya pembubaran warga berkerumun brimob sabhara polda upaya pencegahan roda antarkota mencegah kriminalitas petugas memantau kerumunan massa pandemi tingkat kesadaran masyarakat narapidana asimilasi tindak kriminal edy enggan berspekulasi tindakan hukuman berat kepolisian mengacu kuhp penegakan hukum berdasarkan kejahatan hukuman berat hakim berdasarkan pertimbangan keyakinannya mengacu perundang undangan edy,www.detik.com
"1 Keluarga di Jaktim Dikeroyok-Dirampok Sekelompok Pemuda Mabuk

","Selasa, 04 Jan 2022 21:14 WIB

",keluarga sasaran sekelompok orang iptu zen menduga tersangka pengeroyokan mencari musuh menganiaya keluarga penjarahan sabtu kayanya kejadian korban keluarga enam orang perempuan korbannya enam keluarga diseret seret luka luka iptu zen pelaku pemukulan perampokan diamankan tujuh pelaku diamankan pemeriksaan penyidik tersangka terancam terkena pidana kuhp kekerasan kuhp pencurian disertai kekerasan diperiksa kabarkan kelanjutannya imbuhnya,www.detik.com
