title,date,description,source
"RI Impor Senjata dari Israel Rp 19 M di 2020, Ini Rinciannya

","Jumat, 21 Mei 2021 16:20 WIB

",badan pusat statistik bps mencatat indonesia memiliki hubungan dagang berdasarkan data bps diterima rinciannya us juta tercatat us juta us juta us juta us juta total nilai impor nilai impor indonesia israel us juta us juta barangnya indonesia mengimpor kode hs senjata artileri senapan mortir meriam howitzer nilai impornya mencapai us juta kode hs suku cadang aksesori revolver pistol nilai impornya mencapai us,www.detik.com
"Ayah Tiri Pemerkosa Anak Usia 4 Tahun di Jakut Ditangkap!

","Selasa, 15 Feb 2022 09:48 WIB

",polisi bergerak cepat menyelidiki ditangkap kemarin kabag humas polres jakarta utara kompol hesti mardiyanto dihubungi selasa pelaku berinisial in pelaku ditangkap jakarta utara ditangkap koja hesti kompol hesti terkait penangkapan pelaku diberitakan kepolisian menerima laporan korban kamis polisi turun tangan menyelidiki bukti bukti dikumpulkan kepolisian dwi menunggu hasil visum memperkuat tindakan pemerkosaan menimpa korban suruh jemput bola,www.detik.com
"Ketua MPR Ingatkan Indonesia Rawan Ancaman Kejahatan Sistematik

","Kamis, 07 Okt 2021 21:34 WIB

",ketua mpr ri bambang soesatyo bamsoet menyoroti kejahatan transnasional salah jenis kejahatan nonkonvensional meningkat pesat kejahatan kekayaan negara kejahatan implikasi kontijensi mengganggu aspek aspek keamanan politik sosial ekonomi meresahkan masyarakat mendadak sulit diprediksi periode kejahatan transnasional meningkat persen kejahatan kekayaan negara meningkat persen kejahatan transnasional penyalahgunaan narkoba kejahatan trans ekonomi kejahatan cyber peningkatannya drastis indonesia rawan kejahatan sifatnya sistemik keamanan negeri dipengaruhi dinamika internasional keterangannya kamis makna eksistensi lembaga pendidikan pelatihan polri entitas kelembagaan kawah candradimuka lahirnya sumber daya manusia polri berkualitas berintegritas imbuh bamsoet pembekalan peserta didik sespimti sespimmen sespimma polri virtual ketua dpr ri mengapresiasi kepemimpinan tni polri membantu penanganan pandemi covid mempercepat vaksinasi mengajak masyarakat taat protokol kesehatan oktober target juta jiwa sasaran vaksinasi tercatat indonesia vaksinasi dosis kesatu juta orang persen total target dosis mencapai juta orang persen total target john hopkins university menilai penanganan pandemi covid indonesia salah terbaik dunia presiden amerika serikat joe biden mengundang pribadi presiden jokowi berbicara covid global summit pengalaman dunia indonesia mengatasi pandemi covid papar bamsoet mantan ketua komisi iii dpr ri membidangi hukum keamanan mpr ri lembaga perwakilan merepresentasikan rakyat indonesia anggota dpr ri dpd ri senantiasa dukungan pemerintah pemulihan ekonomi nasional pertumbuhan ekonomi mencapai titik terendah minus persen kuartal ii membaik minus persen kuartal iii minus persen kuartal iv sinyal pemulihan ekonomi semester i indikator pertumbuhan ekonomi neraca perdagangan penanaman modal asing indeks keyakinan konsumen indeks penjualan ritel indeks manufaktur survei kegiatan dunia usaha kredit perbankan indeks harga saham gabungan semester laju pertumbuhan ekonomi bergerak arah positif kendati kuartal i terkontraksi persen kuartal ii ekonomi indonesia melesat mencapai persen bamsoet wakil ketua partai golkar menerangkan mpr mengemban visi rumah kebangsaan pengawal ideologi pancasila kedaulatan rakyat mandat menginternalisasikan konsepsi kenegaraan dikenal sebutan pilar mpr ri pancasila undang undang dasar negara republik indonesia negara kesatuan republik indonesia bhinneka tunggal ika dukungan polri mpr vaksinasi ideologi pancasila pemasyarakatan pilar mpr ri lapisan masyarakat meningkatkan ketangguhan bangsa mudah terinfeksi nilai nilai bertentangan ideologi pancasila pungkas bamsoet hadir kasespim lemdiklat polri inspektur jenderal polisi rokhmad sunanto koordinator widyaiswara sespim inspektur jenderal polisi coki manurung peserta pendidikan pelatihan sespimti polri dikreg sespimmen polri dikreg sespimma polri angkatan,www.detik.com
"Canggih Tapi Ngeri, Drone Pembunuh Bisa Menyerang Otomatis

","Rabu, 02 Jun 2021 06:17 WIB

",salah senjata andalan medan perang bertahun berbeda drone membutuhkan pilot manusia mengendalikannya zaman drone menyerang otomatis canggih mengerikan bukti kecanggihan tercatat laporan pbb merinci insiden dikutip laporan pbb melaporkan kemunculan kendaraan udara tempur berawak sistem senjata otonom mematikan drone menyerang pemberontak masukan perintah operator manusia insiden menandai kalinya mesin bertindak menargetkan manusia kematian dilaporkan pesawat berawak sarat bahan peledak menyebabkan korban signifikan laporan maret panel ahli dewan keamanan pbb libya quadcopters kargu dikerahkan negara afrika utara maret insiden pertempuran pemerintah libya pasukan setia khalifa haftar komandan faksi memisahkan tentara nasional libya kargu diterbangkan operator manusia kamera on board kecerdasan buatan mencari target mandiri drone meledak terkena pemicu laporan pasukan haftar mundur tripoli diburu terlibat jarak drone kargu mundur menerus sasaran drone sistem senjata otonom mematikan drone diprogram menyerang target konektivitas data operator amunisi kepala angkatan bersenjata inggris jenderal sir nick carter memprediksi an tentara inggris memiliki tentara robot angkatan bersenjata dirancang an mencakup mesin otonom dikendalikan jarak berperang manusia memiliki pasukan robot modernisasi dasarnya menggantikan kemampuan kebijakan kementerian pertahanan inggris manusia menembakkan senjata angkatan darat inggris berupaya perekrutan dekade teknologi menutup celah ditinggalkan tentara manusia mendengar insiden,www.detik.com
"Kisah Bintang American Pie yang Diperkosa di Usia 12 Tahun

","Senin, 14 Feb 2022 06:02 WIB

",membagikan kisah hidup salah selebriti mengupas trauma hidupnya medium buku memoir bintang american beauty mena suvari merilis buku bertajuk the great pace a memoir mena mengalami tindak pelecehan seksual hidupnya berusia diperkosa sahabat sang kakak berinisial kj kejadian diajak main kediaman kj si pria membawanya masuk kamar memaksanya berhubungan intim menolaknya diriku mati memanfaatkanku mempermainkanku membuangku memanggilku pelacur kenangnya berselang pindah hollywood menjajal dunia akting niatnya menghindari trauma melarikannya kehidupan malam narkoba bertemu tyler usia si pria buruk kj kerap kekerasan dipaksa diancam usia korban pelecehan seksual mena putus darinya tawaran bermain american pie american beauty film namanya dikenal publik menghentikan kecanduannya menjalani terapi menyadari berhak menjalani kehidupan diriku ditakdirkan kj tyler menghancurkan diriku mena suvari menjalani bahtera rumah tangga mike hope pernikahan ketiganya dikaruniai putra bernama christopher lahir april aktif kegiatan filantropi mena suvari model lancome coach mengisi,www.detik.com
"Pemasok Senjata ke KKB Papua Raup Rp 1,3 Miliar

","Selasa, 15 Jun 2021 18:20 WIB

",polisi nilai transaksi proses jual beli total dikirim diterima rp kasatgas humas operasi nemangkawi kombes iqbal alqudussy keterangan tertulis selasa ratius murib alias neson murib diduga penjual bersangkutan neson murib diduga jaringan penjual senjata api amunisi kktb puncak jaya iqbal neson murib alias ratius murib diamankan menumpangi pesawat rimbun air rute nabire timika kemarin pesawat transit puncak jaya tangan pria polisi menyita uang tunai rp juta uang tunai senilai ratusan juta rupiah satgas penegakan hukum operasi nemangkawi menyita barang bukti milik neson murib buku catatan penolakan otonomi khusus aksi penembakan kabupaten puncak buku agenda bantuan uang tunai buku catatan pengeluaran pemasukan dana bantuan simpatisan tpnpb polisi menemukan buku tabungan nama ratius murib telepon genggam belasan kertas resi bukti transfer diduga jaringan penjual senpi satgas nemangkawi memeriksa neson iqbal mendalami sumber dana aktivitas neson bertransaksi senjata api tim menggali informasi sumber dana aktivitas pengiriman uang membeli senjata amunisi terduga neson murib iqbal,www.detik.com
"Korea Utara Uji Rudal Baru, Bisa Hantam Sebagian Besar Jepang

","Selasa, 14 Sep 2021 09:20 WIB

",korut menguji coba tes pekan kemarin sukses membawa rudal perjalanan km kantor berita resmi pemerintah korut kcna sisi korut mengembangkan senjata mengalami kekurangan pangan krisis ekonomi militer as uji coba rudal terbaru korut memunculkan ancaman masyarakat internasional negara tetangganya jepang memiliki kekhawatiran signifikan terkait gambar surat kabar korea utara rodong sinmun rudal ditembakkan kendaraan peluncuran penerbangan horizontal rudal senjata strategis tes sabtu minggu rudal target jatuh perairan teritorial korea utara kcna analis dikutip rudal balistik ditenagai roket mengikuti lintasan busur rudal jelajah ditenagai mesin jet terbang ketinggian rendah uji coba rudal korut pengamat iya alasan orang mengabaikan uji coba orang provokasi tingkat rendah pemerintahan pyongyang cek ombak reaksi dunia internasional korea utara membuktikan mengembangkan senjata berbahaya dikenai sanksi internasional ketat rudal jelajah terbang rendah sulit dideteksi jangkauan km menempatkan wilayah jepang jangkauan media pemerintah menggambarkan rudal senjata strategis rezim pemerintahan berharap menempatkan hulu ledak nuklir atasnya kepala sekretaris kabinet jepang katsunobu kato jepang memiliki keprihatinan signifikan as korea selatan memantau situasi militer as tes fokus berkelanjutan korut pengembangan program militernya as komitmen membela sekutunya korea selatan korsel jepang kuat kantor berita resmi korsel melaporkan militer negaranya analisis mendalam peluncuran,www.detik.com
"Misteri KKB Bawa 5 Senpi Serbu Buatan AS dari Papua Nugini

","Rabu, 08 Sep 2021 23:03 WIB

",personel koramil batom menangkap anggota kelompok sipil bersenjata ksb kelompok kriminal bersenjata orang yulian uropmabin kapol uropmabin anggota kelompok pimpinan lamek tablo ditangkap selasa kemarin penangkapan distrik oksibil warga melaporkan perahu berpenumpang orang arah papua nugini png mongham basis ksb danrem pwy brigjen tni izak pangemanan dilansir anggota koramil batom dipimpin sertu ari netson arabia warga anggota linmas kampung muara mengepung pertengahan sungai oksip mongham berhasil diamankan beserta isi perahu membawa pucuk senjata api izak yulian uropmabin kapol uropmabin jayapura diserahkan polda papua diproses hukum panglima kodam pangdam xvii cendrawasih mayjen tni ignatius yoga triyono mengungkap senjata api diamankan teroris kkb papua buatan as senjata diambil teroris kkb papua bougenville papua nugini png nomor seri senjata api buatan amerika serikat milik tni polri diambil berasal bougenville papua nugini png pengakuan anggota ksb ditangkap terungkap senpi berasal bougenville png mayjen tni yogo triyono dilansir kodam cendrawasih menyelidiki terkait senjata api dipasok memperkuat kelompok terungkapnya berkat laporan warga curiga diduga mongham markas teroris kkb panglima xvii cenderawasih apresiasi kinerja keempat anggota koramil batom membuktikan komunikasi masyarakat terungkap mayjen tni yogo,www.detik.com
"Pasukan Ahmad Massoud Latihan Fisik, Siap Perang Lawan Taliban

","Senin, 30 Agu 2021 16:29 WIB

",pasukan anti taliban menjaga ketat wilayah pertahanan afghanistan latihan fisik melawan taliban pasukan anti taliban ambil latihan lembah panjshir afghanistan timur laut minggu waktu pasukan anti taliban milisi setia ahmad massoud putra mendiang ahmad shah massoud ahmad massoud menentang keras kesepakatan damai amerika serikat taliban pria berusia menawarkan wilayahnya lembah panjshir benteng anti taliban lembah panjshir wilayah kendali taliban serangan dahsyat afghanistan sisa sisa pasukan keamanan afghanistan hancur bersumpah melawan taliban lembah panjshir terpencil utara kabul pasukan berperang taliban mempertahankan lembah panjshir latihan fisik pasukan anti taliban pasukan anti taliban dilengkapi persenjataan lengkap senjata rpg granat berpeluncur roket anti tank dibawa pasukan anti taliban,www.detik.com
"Dukun Cabul di Jepara Diciduk, Tipu-tipu Ngaku Lancarkan Rezeki

","Senin, 14 Feb 2022 14:08 WIB

",pria s warga kabupaten jepara jawa ditangkap polisi s petani mengaku dukun perbuatan asusila korbannya modus operandi tersangka mengaku paranormal guru salah tokoh agama mengelabuhi korban korban bersedia memenuhi tersangka ritual berbuat asusila kapolres jepara akbp warsono konferensi pers mapolres jepara senin warsono pencabulan korban juli korban sakit perutnya mencoba mencari pengobatan alternatif korban informasi dukun s menyembuhkan penyakit kronologi kejadian juli korban sakit perut memberitahu berobat paranormal tersangka korban sembuh terang warsono korban dukun s berbeda korban terlilit utang tersangka diperlancar rezekinya korban maksud dilancarkan rezekinya korban terlilit utang tersangka korban ritual mandi kembang ritual tersangka mengajak korban berhubungan badan tersangka memanfaatkan ritual mandi kembang kondisi busana mandi kembang korban diberlakukan senonoh terang warsono warsono menyebut tersangka ancaman kejadian berulang kali korban menuruti kemauan tersangka korban diancam rezeki lancar hartanya hilang terang warsono barang bukti diamankan polisi barang bukti buah gayung buah kelapa hijau botol berisi air ikat pohon padi bungkus kembang ikat akar akaran perkara memeriksa saksi delapan saksi korban tokoh agama dijadikan guru tersangka warsono warsono total korban aksi cabul pelaku pasal ancaman kuhp kuhp ancaman hukuman pungkas warsono,www.detik.com
"Herry Wirawan Hadapi Sidang Vonis Pemerkosaan 13 Santriwati Besok!

","Senin, 14 Feb 2022 10:15 WIB

",herry wirawan menjalani sidang vonis pemerkosaan santri hakim membacakan vonis herry dituntut hukuman mati sidang vonis herry rencananya dibacakan hakim sidang digelar pengadilan negeri pn bandung selasa besok ya sesuai jadwal vonis besok kasipenkum kejaksaan kejati jawa barat dodi gazali emil dikonfirmasi senin dodi rencananya sidang terbuka disinggung terkait kehadiran herry sidang kehadiran hw ira mambo kuasa hukum herry wirawan sidang digelar sesuai jadwal besok menyebut sidang terbuka agenda putusan besok terbuka putusan ira pn bandung kesiapan herry wirawan menghadapi vonis besok ira herry berdoa menghadapi vonis besok dalamnya lautan diukur hati orang mewakili perasaan herry ya berdoa herry wirawan memerkosa santriwatinya herry diseret meja persidangan jaksa menjatuhkan tuntutan herry sidang digelar selasa tuntutan jaksa hukuman mati,www.detik.com
"Herry Wirawan Akan Dihadirkan di Sidang Vonis Kasus Pemerkosaan 13 Santri

","Senin, 14 Feb 2022 13:56 WIB

",herry wirawan terdakwa pemerkosaan santriwati bandung menghadapi vonis perbuatannya herry mendengarkan langsung vonis dibacakan hakim rencananya vonis herry wirawan dibacakan sidang digelar selasa besok herry rencananya dihadirkan muka persidangan informasi dihadirkan kasipenkum kejaksaan kejati jawa barat dodi gazali emil dikonfirmasi senin sidang besok kepala kejati jabar asep n mulyana turun langsung asep mendengarkan putusan hakim herry kajati rencananya hadir herry wirawan memperkosa santriwatinya herry diseret meja persidangan jaksa menjatuhkan tuntutan herry sidang digelar selasa tuntutan jaksa hukuman mati,www.detik.com
"Bejat! Pria Tanjungbalai Perkosa Anak Tiri Sejak 5 Tahun Lalu

","Senin, 14 Feb 2022 10:39 WIB

",pria tanjungbalai sumatera utara sumut memperkosa anak tirinya aksi pertamanya korban duduk bangku kelas vi sd pria berinisial asr ditangkap polisi dilaporkan istrinya korban memberanikan menceritakan pengalaman kekerasan seksualnya orang tuanya pelaku memaksa korban anak tirinya melampiaskan hasrat seksualnya kejadian dialami korban korban berusia akp eri prasetio kasat reskrim polres tanjungbalai wartawan senin pengakuan tersangka perbuatan bejat sembilan kali anak tirinya rumah peristiwa terungkap korban menceritakan orang tuanya kejadian terungkap korban berusia pengakuan tersangka dalami sembilan kali menggauli anak tirinya eri penangkapan tersangka perlawanan sabtu malam rumahnya tersangka disangkakan melanggar pasal ayat uu ri nomor penetapan peraturan pemerintah pengganti uu no perubahan uu ri no perlindungan anak ancaman hukuman penjara,www.detik.com
"Terungkap! Wanita Tega Buang Bayinya di Mamuju Sulbar Korban Pemerkosaan

","Senin, 14 Feb 2022 14:09 WIB

",polisi mengungkap fakta wanita tega membuang bayinya kabupaten berdasarkan hasil pengembangan penyelidikan diperkosa kasat reskrim polresta mamuju akp pandu arief setiawan wartawan senin akp pandu pelaku pemerkosaan pria berstatus rekan kerja korban inisial as as terungkap memperkosa korban kali korban diperkosa kali lelaki inisial as pandu polisi menilai korban berani buka mulut diancam dianiaya pelaku akibatnya korban diperkosa berkali kali tersangka korban dipaksa diancam dipukul as menceritakan peristiwa orang beber pandu diberitakan diamankan polisi membuang bayinya kolam bekas galian kecamatan kalukku kabupaten mamuju sabtu wita diamankan membantah pembuang bayi interogasi mengakui membuang bayinya kolam bekas galian rabu mengakui melahirkan kamar mandi bantuan orang melahirkan langsung membawa bayinya lahan kosong bekas galian berjarak meter rumahnya bayi malang diletakkan samping pohon genangan air hasil pemeriksaan mengaku menceritakan perihal kehamilannya keluarga takut hamil hasil hubungan gelap pemerkosaan pandu,www.detik.com
"Pria Paruh Baya di Magetan Perkosa Gadis Keterbelakangan Mental Hingga Hamil

","Jumat, 11 Feb 2022 19:53 WIB

",perbuatan pria paruh baya magetan patut ditiru pria berinisial sp sp mempertanggungjawabkan perbuatannya polisi dibekuk polisi amankan pelaku diduga menghamili korban kondisi keterbelakangan mental warga kecamatan kawedanan kasat reskrim polres magetan iptu rudy hidajanto dikonfirmasi rudy menyebut pria berusia terbukti mengakui perbuatannya memperkosa korban pelaku tega memperkosa korban delapan kali pengakuannya delapan kali menyetubuhi korban pelaku amankan kemarin rudy rudy memaparkan pelaku peternakan babi korban tinggal peternakan pelaku korban tinggal bibinya bibinya pelaku korban orang tua korban sang ayah meninggal dunia ibunya mengalami keterbelakangan mental paparnya rudy pelaku dijerat pasal ayat uu nomor penetapan peraturan pemerintah pengganti uu nomor perubahan uu no perlindungan anak pelaku terancam hukuman ancaman minimal maksimal penjara ancaman,www.detik.com
"Wanita Buang Bayinya di Mamuju Sulbar Diperkosa di Masjid dan Tempat Kerja

","Senin, 14 Feb 2022 14:53 WIB

",polisi mengungkap wanita inisial membuang bayinya kabupaten pemerkosaan kali salah teras masjid kabupaten majene kasat reskrim polresta mamuju akp pandu arief setiawan konfirmasi akp pandu as rekan kerja buruh angkat batu bata diperkosa teras masjid mengantar pesanan batu bata kabupaten majene sulbar pelaku korban kali tempat kerja pelaku korban jalan pababbari kabupaten mamuju berdua buruh batu bata sambung pandu ditangkap polisi membuang bayi dilahirkannya lahan kosong bekas galian kelurahan kalukku mamuju sabtu mengakui membuang bayinya rabu mengakui melahirkan kamar mandi bantuan orang melahirkan membawa bayinya lahan kosong bekas galian berjarak meter rumahnya bayi malang lantas diletakkan samping pohon genangan air polisi menduga bayi dibuang lahir hasil hubungan gelap pria pendalaman korban pemerkosaan rekan kerjanya,www.detik.com
"Pria Pemerkosa Wanita Buang Bayi di Mamuju Sulbar Ditangkap!

","Senin, 14 Feb 2022 15:21 WIB

",polisi menangkap as pria tangkap kasat reskrim polresta mamuju akp pandu arief setiawan konfirmasi as ditangkap polisi tempat kerjanya jalan pababbari kabupaten mamuju sulbar minggu pelaku mengakui perbuatannya memperkosa korban teras masjid tempat kerja amankan tempat kerjanya jalan pababbari pandu pandu as membantah memperkosa korban as mengakui polisi mengkonfrontasi keterangan korban saksi berkilah berdasarkan keterangan korban saksi saksi mengakui beber pandu akibat perbuatannya as ditetapkan tersangka pemerkosaan dijerat pasal kuhpidana terancam dipidana penjara diberitakan as terungkap memperkosa korban kali pemerkosaan kali teras masjid kabupaten mamuju kali tempat kerja pelaku korban jalan pababbari kabupaten mamuju berdua buruh batu bata sambung pandu korban dinilai berani buka mulut diancam dianiaya pelaku akibatnya pelaku leluasa memperkosa korban berkali kali tersangka korban dipaksa diancam dipukul as menceritakan peristiwa orang beber pandu,www.detik.com
"Pilu Siswi 17 Tahun di Buton Utara Diperkosa Penjemput Pulang Sekolah

","Sabtu, 12 Feb 2022 23:03 WIB

",korban dijemput pelaku pulang sekolah kapolsek bonegunu buton utara iptu supratman keterangannya sabtu korban dijemput pelaku sekolahnya selasa hubungan korban pelaku pertengahan perjalanan pulang ma berbelok membawa korban lapangan sekolah supratman lokasi lapangan terbilang permukiman warga lapangan sepak bola pelaku ma memaksa korban korban menolak pelaku memaksa korban supratman pelaku memperkosa korban sambung supratman terima aksi bejat ma korban ditemani ayahnya melaporkan pelaku polisi rabu polisi menangkap ma menerima laporan korban meringkus ma polisi mengamankan selembar rok celana pakaian korban memiliki bercak darah diduga akibat pemerkosaan,www.detik.com
"Kasus Mahasiswi Ngaku Diperkosa Senior di Sulsel Kurang Bukti-Disetop Polisi

","Minggu, 13 Feb 2022 23:42 WIB

",mahasiswi mengaku diperkosa seniornya fa hotel kota palopo november pelapor menuding fa berpura pura ditemani hotel korban mengaku mengambil laptop bukti kasubag humas polres palopo iptu patobun alasannya bukti keterangan ahli psikologi ditemukan kekerasan seksual patobun berdasarkan hasil visum diperoleh penyidik ditemukan hasil kekerasan fisik kejadian luka patobun hasil rekaman cctv paksaan sorban hotel kamar hotel gambar cctv diambil petugas penyelidikan belah pelapor terlapor masuk hotel masuk bersamaan unsur paksaan polisi alasan melanjutkan polisi membuka ditemukan bukti,www.detik.com
"Diduga Perkosa Santri Berulang Kali, Guru Ngaji di Aceh Dipolisikan

","Senin, 14 Feb 2022 15:33 WIB

",guru ngaji informasi diperoleh lokasi kejadian masuk wilayah hukum polres lhokseumawe laporan perkara dilaporkan pelecehan seksual anak umur korban berusia diduga diperkosa berulang kali korban diperkosa kali seminggu laporan korban memberitahukan keluarganya takut dipukul pelaku m mengancam korban membocorkan dugaan pemerkosaan dilaporkan polres lhokseumawe januari laporan bernomor lp aceh res lsw kasubbag humas polres lhokseumawe salman alfarisi membenarkan laporan menyebut polisi penyelidikan menciduk pelaku kasusnya pengembangan pelaku tertangkap salman konfirmasi,www.detik.com
"Wanita Korban Pemerkosaan-Buang Bayinya di Mamuju Sulbar Jadi Tersangka

","Senin, 14 Feb 2022 16:01 WIB

",wanita korban sangkakan pasal kuhpidana takut ketahuan melahirkan membuang anaknya ditemukan mati kasat reskrim polresta mamuju akp pandu arief setiawan konfirmasi akp pandu memproses hukum bayi dibuangnya meninggal dunia pandu menyebut berpikir jernih membuang bayinya ditemukan mati mengenaskan korban dewasa pola pikirnya jernih pandu pandu membuang bayinya salah satunya diserahkan memelihara sang bayi seandainya pilih jalan diserahkan panti asuhan ditangkap polisi bayinya kolam bekas galian kecamatan kalukku kabupaten mamuju sabtu wita membantah mengakui membuang bayinya rabu melahirkan kamar mandi bantuan orang diduga membuang bayinya lahir hasil hubungan gelap polisi pendalaman korban pemerkosaan rekan kerjanya,www.detik.com
"Tega-teganya Ayah di NTB Bertahun-tahun Perkosa Bergilir 2 Putri Kandung

","Senin, 14 Feb 2022 00:51 WIB

",kasat reskrim polres lombok iptu redho rizky pratama bh memperkosa putrinya ditinggal istri tenaga kerja indonesia tki penangkapan pelaku jumat tanggal redho keterangannya senin bh memperkosa putri pertamanya silam korban duduk bangku sd putri diperkosa korban duduk kelas sma pemerkosaan pelaku bh aksi bejatnya bertahun korban berani buka mulut bh ditetapkan tersangka dijerat pasal d juncto pasal ayat ayat ayat uu ri nomor perubahan uu ri nomor perlindungan anak ancaman hukuman penjara,www.detik.com
"Kapolda Maluku Ungkap Eks Kapolsek Namrole Tak Lapor Ayah Perkosa Anak Kabur

","Jumat, 11 Feb 2022 11:15 WIB

",akp zainudin dicopot melapor kapolres pemerkosaan anak kaburnya terlapor kapolda maluku irjen lotharia latif melapor terkait dugaan kelalaian anggotanya sambung latif latif kapolres pulau buru langsung menangani pemerkosaan anak kaburnya ayah diduga pemerkosaan anak kandungnya berdasarkan laporan egia latif ayah memerkosa anaknya kabur pengawasan anggota sabtu januari wit briptu dino patiasina mengeluarkan terduga pelaku rutan polsek namrole tujuan interogasi terduga pelaku latif kondisi terawasi briptu dino patiasina terduga pelaku langsung memanfaatkan kondisi melarikan polsek namrole latif latif pencarian ayah diduga memperkosa putri kandungnya pengejaran personel polsek namrole latif lbh keadilan mendesak kapolsek namrole dicopot terkait lbh keadilan kapolri jenderal listyo sigit prabowo memantau penanganan pemerkosaan lbh keadilan mendesak kapolri memantau penanganan polda maluku mengambil alih penanganan mencopot lbh keadilan informasi gerak perempuan maluku korban sakit minggu januari mantri dirujuk dibawa rumah sakit si ayah menolaknya abdul hamim jauzie,www.detik.com
"Pemuda Perkosa Berulang Kali Gadis di Bengkulu Ditangkap Polisi

","Jumat, 11 Feb 2022 14:46 WIB

",gadis seluma bengkulu berulang kali diperkosa pemuda kenalannya korban terpaksa melayani kemauan pelaku ancaman kasat reskrim polres seluma polda bengkulu akp andi rahmat bustanil penangkapan pelaku kawasan pasar tais kamis pelaku tangkap memancing pelaku korban dijemput pelaku tangkap andi konfirmasi jumat andi terbongkar korban melaporkan kejadian orang tuanya orang tunya melapor polisi pelaku perbuatan cabul pondok kebun sawit kelurahan selebar kecamatan seluma timur korban diajak jalan jalan diperkosa pelaku direkam handphone andi andi pelaku os januari wib menghubungi korban aplikasi messenger mengajak ketemuan pelaku menjemput korban ujung gang berjarak meter tempat kostnya dijemput pelaku mengajak korban jalan jalan mampir membeli makanan minuman beralkohol jenis anggur merah melanjutkan pelaku mengajak korban pondok kebun berjarak km rumah warga tempat pelaku menyuruh korban minum minuman beralkohol korban pelaku melancarkan aksi bejatnya korban melawan pelaku menampar kepala korban kali korban pusing pelaku berhasil menyetubuhi korban pelaku merekam memvideokan perbuatannya andi andi bekal video rekaman pelaku mengancam korban korban memenuhi nafsu bejat pelaku berulang kali pelaku mengancam korban mengikuti pelaku menyebarkan video korban mengikuti pelaku papar andi tahan perbuatan pelaku korban menceritakan perbuatan orang tuanya,www.detik.com
"Ayah Perkosa Anak di Maluku Belum Ditangkap, Kakek Minta Polisi Jaga Rumah

","Jumat, 11 Feb 2022 13:14 WIB

",kakek permintaannya kepolisian pengontrolan rumah korban ditakutkan terlapor istri anak anak pelaku kapolda maluku irjen lotharia latif latif menyebut permintaan kakek korban kapolres pulau buru akbp egia f kusumawiatmaja keluarga keluarga korban kapolres pulau buru pelaku pencabulan ditangkap diadili keluarga korban kepolisian pengamanan kediaman istri korban keluarga istri korban takut terancam latif latif pengamanan rumah polisi mengamankan rumah korban keluarganya menempatkan personel pengamanan polwan pendampingan korban trauma latif pertemuan sambung latif egia keluarga mempercayakan hukum kepolisian egia keluarga korban terpancing omongan bertanggung kepolisian resor pulau buru proses hukum tersangka kepolisan pencarian pelaku latif mengutip perkataan egia keluarga korban pencabulan ditangani polsek namrole diambil alih polres pulau buru latif,www.detik.com
"Hilang Jabatan Kapolsek Gegara Pemerkosa Anak Kabur dari Tahanan

","Jumat, 11 Feb 2022 20:02 WIB

",ayah memerkosa anak kandungnya namrole kabupaten buru selatan maluku kabur polsek namrole kejadian pelaku diperiksa minggu wit pelaku melarikan sel pelaku diamankan sabtu januari wit langsung ditangkap jam polsek rangka pemeriksaan penahanan terlapor melarikan minggu tanggal januari wit kabid humas polda maluku kombes rum ohoirat konfirmasi kamis anggota nama briptu dino patiasina mengeluarkan terduga pelaku rutan polsek namrole dino rencananya interogasi pelaku dino mengawasi pelaku alhasil pelaku melarikan loncat pagar polsek namrole lari kegelapan kapolda maluku irjen lotharia latif mencopot kapolsek kanit reskrim polsek namrole buntut kaburnya ayah memerkosa anak kandung,www.detik.com
"Ayah Pemerkosa 2 Anak Kandung yang Kabur dari Polsek di Maluku Ditangkap!

","Sabtu, 12 Feb 2022 09:56 WIB

",polisi menangkap ayah diduga pelaku pencabulan namrole ditangkap kabid humas polda maluku kombes rum ohoirat wartawan sabtu rum polres pulau buru mengerahkan tim khusus memburu terduga pelaku rum terduga pelaku menyerahkan jumat polsek namrole tim polres pulau buru menurunkan tim khusus mengejarnya rum terancam menghubungi keluarganya menyerahkan diantar polsek semalam sambungnya anggota polsek namrole membawa ayah ayah terduga pemerkosa anak ditangkap polsek namrole bersangkutan kabur diperiksa peristiwa sorotan akp zainudin dicopot jabatan kapolsek namrole terduga pemerkosa anak kabur polsek zainudin dinilai lalai melaporkan kapolres pulau buru melapor kapolres melapor terkait dugaan kelalaian anggotanya sambung latif latif kapolres pulau buru akbp egia f kusumawiatmaja langsung menangani pemerkosaan anak kaburnya ayah si anak diduga pemerkosaan berdasarkan laporan egia latif ayah memperkosa anaknya kabur pengawasan anggota polsek namrole sabtu januari wit briptu dino patiasina mengeluarkan terduga pelaku rutan polsek namrole tujuan interogasi terduga pelaku latif kondisi terawasi briptu dino patiasina terduga pelaku langsung memanfaatkan kondisi melarikan polsek namrole latif,www.detik.com
