tingkat setelah parent,parent,similarity
6,quetta,"[('peshawar', 0.779203474521637), ('balochistan', 0.7706879377365112), ('khyber', 0.7675369381904602), ('abbottabad', 0.7623518705368042), ('sindh', 0.7611442804336548), ('islamabad', 0.7602599263191223), ('karachi', 0.7490268349647522), ('pakhtunkhwa', 0.7460439205169678), ('punjab', 0.7421402335166931), ('kandahar', 0.7312275171279907)]"
6,balkh,"[('herat', 0.7940833568572998), ('sistan', 0.7657467722892761), ('baluchestan', 0.7582898736000061), ('jalalabad', 0.7539156675338745), ('kerman', 0.7539094090461731), ('gorgan', 0.7529368996620178), ('samarqand', 0.7457819581031799), ('kafr', 0.7385803461074829), ('nishapur', 0.7382429838180542), ('khost', 0.7376518249511719)]"
6,pakhtunkhwa,"[('khyber', 0.905636727809906), ('balochistan', 0.8652764558792114), ('sindh', 0.8189021348953247), ('peshawar', 0.7577599287033081), ('punjab', 0.7557791471481323), ('faisalabad', 0.7472000122070312), ('quetta', 0.7460439801216125), ('baluchistan', 0.743011474609375), ('gilgit', 0.7366358041763306), ('abbottabad', 0.7365614771842957)]"
6,sindh,"[('balochistan', 0.8651337623596191), ('punjab', 0.851347804069519), ('pakhtunkhwa', 0.8189020156860352), ('khyber', 0.7997660636901855), ('peshawar', 0.7759084701538086), ('baluchistan', 0.7646966576576233), ('quetta', 0.7611443996429443), ('baltistan', 0.7597346901893616), ('gilgit', 0.7566772699356079), ('rawalpindi', 0.7378016114234924)]"
6,ghazni,"[('herat', 0.7699463963508606), ('kandahar', 0.727550208568573), ('balkh', 0.7225110530853271), ('isfahan', 0.714374303817749), ('shiraz', 0.7063146233558655), ('masyhad', 0.6913792490959167), ('kerman', 0.6880984306335449), ('qasim', 0.6874516606330872), ('mosul', 0.6849212646484375), ('kashan', 0.6846972107887268)]"
6,fallujah,"[('ramadi', 0.7599713206291199), ('mosul', 0.7259234189987183), ('tikrit', 0.7120961546897888), ('isil', 0.6945803165435791), ('irak', 0.6661086678504944), ('sinjar', 0.6648446321487427), ('tobruk', 0.6639521718025208), ('baghdad', 0.6434831619262695), ('benghazi', 0.6404277682304382), ('sirte', 0.6394654512405396)]"
6,mosul,"[('tikrit', 0.8275756239891052), ('baghdad', 0.8230233788490295), ('aleppo', 0.8110178709030151), ('homs', 0.8053200840950012), ('basra', 0.7857206463813782), ('damaskus', 0.780892014503479), ('najaf', 0.7687155604362488), ('kirkuk', 0.7498062252998352), ('kufah', 0.7450944185256958), ('harran', 0.7394126057624817)]"
6,ramadi,"[('tikrit', 0.7697238326072693), ('fallujah', 0.7599713206291199), ('mosul', 0.7232445478439331), ('sinjar', 0.6757295727729797), ('karbala', 0.6358128190040588), ('baghdad', 0.628490149974823), ('homs', 0.6283664107322693), ('isil', 0.6281954646110535), ('marawi', 0.6144133806228638), ('basra', 0.6090215444564819)]"
6,mnla,"[('azawad', 0.7898283004760742), ('frolinat', 0.6559679508209229), ('plo', 0.6334503889083862), ('rpf', 0.6250061988830566), ('separatis', 0.6202674508094788), ('taliban', 0.6122930645942688), ('ogaden', 0.6082544326782227), ('isil', 0.6063132286071777), ('kurdistan', 0.6060190200805664), ('tuareg', 0.603209376335144)]"
6,haganah,"[('irgun', 0.7052541971206665), ('plo', 0.6336695551872253), ('idf', 0.6323761940002441), ('hizbullah', 0.6175561547279358), ('paramiliter', 0.5891452431678772), ('palmach', 0.5804792046546936), ('milisi', 0.5705985426902771), ('peshmerga', 0.5652222037315369), ('frolinat', 0.561847448348999), ('falintil', 0.5612239837646484)]"
6,aflaq,"[('bitar', 0.650612473487854), ('mahmoud', 0.643696129322052), ('parcham', 0.6370792984962463), ('assad', 0.6370387673377991), ('gaddafi', 0.636210560798645), ('karmal', 0.6338468194007874), ('plo', 0.6329053044319153), ('taraki', 0.6276069283485413), ('arafat', 0.6148033142089844), ('hamas', 0.6109859347343445)]"
6,royalis,"[('loyalis', 0.7623467445373535), ('falangis', 0.6922154426574707), ('parlementarian', 0.6807042956352234), ('republikan', 0.6806576251983643), ('unionis', 0.6671009063720703), ('pemberontak', 0.6555426716804504), ('monarkis', 0.6416106224060059), ('husite', 0.6250516772270203), ('nasionalis', 0.6226181387901306), ('waldens', 0.6152975559234619)]"
6,falangis,"[('royalis', 0.6922153830528259), ('loyalis', 0.6727015376091003), ('varden', 0.6616235375404358), ('musyrikin', 0.635459303855896), ('jungar', 0.6291882395744324), ('menshevik', 0.6244016885757446), ('albigens', 0.6241123676300049), ('laksaur', 0.6179487705230713), ('gerilyawan', 0.6159002184867859), ('ekstremis', 0.61183762550354)]"
6,simpatisannya,"[('simpatisan', 0.6479361057281494), ('ormasnya', 0.5784963369369507), ('pembangkang', 0.5626344680786133), ('provokator', 0.5523162484169006), ('sekarmadji', 0.5499489903450012), ('ekstremis', 0.5493260025978088), ('girondin', 0.5410703420639038), ('sekularis', 0.5410478115081787), ('raterepublik', 0.5391618013381958), ('kadernya', 0.5358524322509766)]"
6,relawan,"[('sukarelawan', 0.7621601819992065), ('lsm', 0.6096556782722473), ('milisi', 0.600590705871582), ('gerilyawan', 0.5779374837875366), ('donatur', 0.5556541085243225), ('partisipan', 0.5465287566184998), ('pegiat', 0.5427626967430115), ('militan', 0.5393539071083069), ('posko', 0.5383968353271484), ('peninjau', 0.5305024981498718)]"
6,desertir,"[('gerilyawan', 0.6475033164024353), ('perusuh', 0.6357062458992004), ('sukarelawan', 0.63542240858078), ('pembelot', 0.6318076848983765), ('pembangkang', 0.6218270063400269), ('narapidana', 0.6211307644844055), ('perwiranya', 0.6207542419433594), ('buronan', 0.6094594597816467), ('penyandera', 0.6079714894294739), ('pembajak', 0.5984812378883362)]"
6,perwiranya,"[('prajuritnya', 0.7721973657608032), ('pembesarnya', 0.7658835649490356), ('panglimanya', 0.7602076530456543), ('pejabatnya', 0.7466349601745605), ('konspirator', 0.733074426651001), ('pengawalnya', 0.7303361892700195), ('penjaganya', 0.7082453966140747), ('penasihatnya', 0.7059005498886108), ('pemprotes', 0.7058504819869995), ('penentangnya', 0.70488440990448)]"
6,prajurit,"[('prajuritnya', 0.760704755783081), ('serdadu', 0.7533197999000549), ('tentara', 0.7494675517082214), ('pasukan', 0.6827250123023987), ('perwiranya', 0.6570162177085876), ('pemanah', 0.6550873517990112), ('kesatria', 0.6435458660125732), ('kavaleri', 0.6422045230865479), ('legiun', 0.6236088871955872), ('panglimanya', 0.6230092644691467)]"
6,kadet,"[('tamtama', 0.6512008905410767), ('perwira', 0.6407616138458252), ('opsir', 0.6307591199874878), ('instruktur', 0.6178794503211975), ('penerbang', 0.6154667735099792), ('komandan', 0.6143183708190918), ('bintara', 0.6058945655822754), ('knil', 0.6055359244346619), ('sukarelawan', 0.5909969806671143), ('sersan', 0.5825275778770447)]"
6,anggotanya,"[('personelnya', 0.6821988224983215), ('anggota', 0.6418265700340271), ('pengurusnya', 0.625365138053894), ('personilnya', 0.6021550297737122), ('pesertanya', 0.5947012901306152), ('sukarelawan', 0.5903915166854858), ('keanggotaannya', 0.5871670246124268), ('pendukungnya', 0.554162859916687), ('karyawannya', 0.5539599657058716), ('pendirinya', 0.5509165525436401)]"
6,pomad,"[('sussar', 0.8164548277854919), ('praktisinya', 0.6978688836097717), ('repatrian', 0.6943997144699097), ('diksar', 0.6899741291999817), ('yonarmed', 0.6894559860229492), ('cakÃ¡Â¹Â£u', 0.6846288442611694), ('raider', 0.6794275641441345), ('perwiranya', 0.677153468132019), ('pembesarnya', 0.6770800948143005), ('rasulku', 0.6765943765640259)]"
6,aktivis,"[('penggiat', 0.758200466632843), ('pegiat', 0.7257686257362366), ('aktifis', 0.6908190846443176), ('politisi', 0.6818841695785522), ('feminis', 0.6347706913948059), ('aktivisme', 0.6275728940963745), ('pembangkang', 0.6207714676856995), ('jurnalis', 0.6162911057472229), ('pemerhati', 0.6025316119194031), ('pejuang', 0.5995483994483948)]"
6,pahlawan,"[('pejuang', 0.5932469367980957), ('pahlawannya', 0.4814014434814453), ('proklamator', 0.4781765639781952), ('gocah', 0.4742410182952881), ('monumen', 0.4727143347263336), ('tokoh', 0.46918317675590515), ('penjahat', 0.46508392691612244), ('kepahlawanan', 0.4606095850467682), ('madjalah', 0.45018479228019714), ('martir', 0.4410489797592163)]"
6,perintis,"[('pelopor', 0.7768174409866333), ('penggagas', 0.6454141736030579), ('pionir', 0.6045700907707214), ('pencetus', 0.567878782749176), ('pejuang', 0.5527805089950562), ('pioner', 0.5501496195793152), ('pemrakarsa', 0.5489034056663513), ('pendiri', 0.5211581587791443), ('inisiator', 0.5103204250335693), ('penganjur', 0.5065826773643494)]"
6,perjuangan,"[('perjuangannya', 0.7258627414703369), ('perlawanan', 0.5846673846244812), ('semangat', 0.5509076118469238), ('kemerdekaan', 0.5465521812438965), ('berjuang', 0.5412595272064209), ('pejuang', 0.5386099219322205), ('revolusi', 0.5355001091957092), ('kegigihan', 0.5304245352745056), ('tekad', 0.5237927436828613), ('solidaritas', 0.5191042423248291)]"
6,republiken,"[('republikan', 0.6103240251541138), ('nasionalis', 0.6074672341346741), ('unionis', 0.5794074535369873), ('pembangkang', 0.5568563938140869), ('royalis', 0.5555824637413025), ('gerilyawan', 0.5532300472259521), ('reformis', 0.5515544414520264), ('separatis', 0.548778235912323), ('afrikaner', 0.5467955470085144), ('abolisionis', 0.5464220643043518)]"
6,dine,"[('ansar', 0.7247790694236755), ('yousif', 0.6576882600784302), ('meshaal', 0.6561294794082642), ('bichara', 0.6505359411239624), ('tariq', 0.6502926349639893), ('tawfiq', 0.6445733308792114), ('askari', 0.642759382724762), ('qassem', 0.634692907333374), ('barghouti', 0.6346056461334229), ('gilani', 0.6341450214385986)]"
6,yamani,"[('hasani', 0.8191698789596558), ('anshari', 0.8056817054748535), ('tawfiq', 0.8016005754470825), ('amru', 0.7957652807235718), ('qadri', 0.7905064225196838), ('waqidi', 0.7865414619445801), ('bakhit', 0.7864581942558289), ('allamah', 0.7822332382202148), ('haj', 0.7805303931236267), ('shahib', 0.7779122591018677)]"
6,ahrar,"[('izzuddin', 0.7680160999298096), ('mulk', 0.7532915472984314), ('abul', 0.7521148324012756), ('shaykh', 0.7424018979072571), ('badr', 0.740909218788147), ('baghdadi', 0.740772008895874), ('nafi', 0.7308838963508606), ('mahdi', 0.7205918431282043), ('bakr', 0.7202315926551819), ('arabi', 0.7185530662536621)]"
6,askari,"[('hossein', 0.7979987859725952), ('mehdi', 0.7598373889923096), ('seyed', 0.7558150887489319), ('mostafa', 0.7541061043739319), ('haj', 0.7526593208312988), ('nasr', 0.7493956685066223), ('tawfiq', 0.7433475255966187), ('alireza', 0.7416183948516846), ('hariri', 0.7405893206596375), ('ebrahim', 0.7404890656471252)]"
6,muslimeen,"[('hawrani', 0.8185247778892517), ('mourabitoun', 0.802759051322937), ('zawahiri', 0.8025304079055786), ('thawra', 0.7864658832550049), ('jazair', 0.7665467262268066), ('qaida', 0.7606325745582581), ('waqidi', 0.7593220472335815), ('wasliyah', 0.7587262392044067), ('arsuzi', 0.7583611011505127), ('yawer', 0.7569251656532288)]"
6,hutsi,"[('shabaab', 0.7210984230041504), ('houthi', 0.720513641834259), ('ansar', 0.7020620107650757), ('badr', 0.6943932175636292), ('muslimeen', 0.6853022575378418), ('hillah', 0.6821648478507996), ('sadr', 0.6787756681442261), ('ahrar', 0.6768298149108887), ('quds', 0.6763840317726135), ('dawla', 0.6754837036132812)]"
6,houthi,"[('hutsi', 0.7205137014389038), ('ansar', 0.6963510513305664), ('jhangvi', 0.6827448010444641), ('lashkar', 0.6627210974693298), ('islamis', 0.6430128216743469), ('sadr', 0.622322142124176), ('jundullah', 0.6200224757194519), ('salafi', 0.6199040412902832), ('najaf', 0.6120402812957764), ('parcham', 0.6117566227912903)]"
6,ayman,"[('yawer', 0.8457108736038208), ('zawahiri', 0.8454126715660095), ('marouf', 0.842252254486084), ('bakhit', 0.8373376727104187), ('hilali', 0.8245875835418701), ('riad', 0.8241374492645264), ('fayez', 0.8219669461250305), ('qadri', 0.8178526759147644), ('nouri', 0.8171387910842896), ('ayubi', 0.8098036050796509)]"
6,qadri,"[('hasani', 0.8311969637870789), ('haj', 0.827912449836731), ('ghifari', 0.8178678154945374), ('ayman', 0.8178526163101196), ('afdal', 0.8123766183853149), ('marouf', 0.8100637197494507), ('waqidi', 0.8068124055862427), ('fath', 0.8045637607574463), ('haqq', 0.8014096617698669), ('anshari', 0.7992814779281616)]"
6,farouq,"[('hashimi', 0.7889420986175537), ('ayman', 0.7797730565071106), ('qarni', 0.7774838209152222), ('ayubi', 0.7773450016975403), ('izzuddin', 0.7742013335227966), ('douri', 0.772064208984375), ('yawer', 0.7618654370307922), ('waqidi', 0.7616941928863525), ('bughury', 0.7591314911842346), ('marouf', 0.7586517930030823)]"
6,tauhid,"[('aqidah', 0.8580775856971741), ('manhaj', 0.8307825922966003), ('akidah', 0.8204258680343628), ('sunnah', 0.7906992435455322), ('thariqah', 0.7836595177650452), ('tasawuf', 0.77814781665802), ('ahlussunnah', 0.7693166136741638), ('fiqh', 0.7591906785964966), ('fikih', 0.7588589191436768), ('fiqih', 0.7548865675926208)]"
6,tahrir,"[('hizbut', 0.8375585079193115), ('hizb', 0.7638444900512695), ('ummah', 0.7082751393318176), ('jamaat', 0.6630455255508423), ('anjuman', 0.6626579761505127), ('afghani', 0.6404072046279907), ('ansar', 0.6399568319320679), ('salafi', 0.6394264698028564), ('islamiyah', 0.6355929970741272), ('minhaj', 0.6343653202056885)]"
6,berjihad,"[('jihad', 0.6213060617446899), ('berdakwah', 0.6067584753036499), ('bertaubat', 0.5907644033432007), ('berkorban', 0.5778021812438965), ('menyeru', 0.5773062109947205), ('berhaji', 0.5744693279266357), ('menunaikan', 0.5725675821304321), ('mendakwahkan', 0.5665534138679504), ('mencelakakan', 0.5664190053939819), ('kafir', 0.5600073933601379)]"
6,jamaat,"[('mujahideen', 0.7205314636230469), ('dawat', 0.7094172239303589), ('gulbuddin', 0.699652373790741), ('jamiat', 0.693921685218811), ('muslimeen', 0.6799893975257874), ('salafi', 0.6790406107902527), ('afghani', 0.6775710582733154), ('anjuman', 0.6774879693984985), ('ahrar', 0.6682224869728088), ('ansar', 0.6650343537330627)]"
6,anshar,"[('muhajirin', 0.7888849377632141), ('musyrikin', 0.7810944318771362), ('tsamud', 0.7647506594657898), ('khawarij', 0.7513118386268616), ('quraisy', 0.7471082210540771), ('muslimin', 0.7329167127609253), ('aad', 0.7114928364753723), ('alawiyyin', 0.6762559413909912), ('alawi', 0.660851240158081), ('madyan', 0.6528788208961487)]"
6,musyrikin,"[('tsamud', 0.785275399684906), ('anshar', 0.781094491481781), ('khawarij', 0.7638551592826843), ('aad', 0.7284929752349854), ('quraisy', 0.7170053720474243), ('purnah', 0.7039124369621277), ('muslimin', 0.697067141532898), ('waldens', 0.6932993531227112), ('varden', 0.6887863874435425), ('albigens', 0.6809560060501099)]"
6,muhajirin,"[('anshar', 0.7888849973678589), ('dhu', 0.6883297562599182), ('muttaqin', 0.6725452542304993), ('muslimin', 0.6699081659317017), ('musyrikin', 0.6666210293769836), ('ikhwan', 0.665898859500885), ('tsamud', 0.653405487537384), ('muwahhidin', 0.6495951414108276), ('ummah', 0.6491677761077881), ('jamiatul', 0.6479161977767944)]"
6,muslim,"[('sunni', 0.7143663167953491), ('syiah', 0.6842449903488159), ('islam', 0.683842122554779), ('kristen', 0.6163554787635803), ('muslimin', 0.6162917613983154), ('ismaili', 0.6017462611198425), ('anshar', 0.5887780785560608), ('yahudi', 0.5848854184150696), ('druze', 0.5719624161720276), ('salafi', 0.5717577934265137)]"
6,wathan,"[('hizbul', 0.8347103595733643), ('islamiyah', 0.7578352689743042), ('muslimat', 0.7207861542701721), ('perti', 0.7117326259613037), ('nahdlatul', 0.6704524755477905), ('kheir', 0.66475510597229), ('ormas', 0.6634063720703125), ('islamiah', 0.66207355260849), ('jamiat', 0.6525732278823853), ('ummah', 0.6519309282302856)]"
6,quraisy,"[('anshar', 0.7471082210540771), ('bani', 0.7190095782279968), ('musyrikin', 0.7170053124427795), ('kabilah', 0.7154501080513), ('badui', 0.7094756960868835), ('khawarij', 0.704781711101532), ('tsamud', 0.7036990523338318), ('hawazin', 0.7007048726081848), ('kaumnya', 0.6703248620033264), ('madyan', 0.6687449216842651)]"
6,jemaah,"[('jamaah', 0.844641923904419), ('ansharut', 0.6568059325218201), ('islamiyah', 0.6378052234649658), ('umrah', 0.6247305870056152), ('ahmadiyah', 0.6207550168037415), ('warsidi', 0.6091432571411133), ('jama', 0.6066814064979553), ('ahmadiyyah', 0.6015207767486572), ('muslimin', 0.5893321633338928), ('peziarah', 0.5834454298019409)]"
6,jamaah,"[('jemaah', 0.8446421027183533), ('salat', 0.6469746232032776), ('umrah', 0.6439577341079712), ('jama', 0.6414794325828552), ('santri', 0.6347377300262451), ('shalat', 0.622178852558136), ('sholat', 0.6114687323570251), ('peziarah', 0.6055858731269836), ('santrinya', 0.6014928817749023), ('ansharut', 0.6007102727890015)]"
6,interahamwe,"[('tutsi', 0.6895692348480225), ('impuzamugambi', 0.6780102849006653), ('rpf', 0.6575952172279358), ('hutu', 0.6533571481704712), ('laksaur', 0.6231969594955444), ('parcham', 0.6201308965682983), ('rwandan', 0.6187630295753479), ('irgun', 0.6157222986221313), ('basij', 0.6105800271034241), ('khalq', 0.6084982752799988)]"
6,peshmerga,"[('yanisari', 0.6210164427757263), ('houthi', 0.6088495254516602), ('pervomayskoye', 0.6057039499282837), ('hizbullah', 0.6056647300720215), ('basij', 0.6051149964332581), ('jundullah', 0.6018587350845337), ('ansar', 0.5992270708084106), ('gabiniani', 0.5986405611038208), ('paramiliter', 0.593686580657959), ('spetsnaz', 0.5935981273651123)]"
6,falintil,"[('fdtl', 0.7323653101921082), ('fretilin', 0.6739042401313782), ('opm', 0.6415221095085144), ('knil', 0.6135243773460388), ('rpkad', 0.6110716462135315), ('xanana', 0.6051416993141174), ('milisi', 0.6034181714057922), ('gusmÃƒÂ£o', 0.6011993885040283), ('basij', 0.6010752320289612), ('pleton', 0.5977820158004761)]"
6,hezbollah,"[('iraqi', 0.6384377479553223), ('lashkar', 0.6264879107475281), ('allawi', 0.6247302293777466), ('mashal', 0.6213582158088684), ('ghassan', 0.6209450960159302), ('pflp', 0.618436872959137), ('hekmatyar', 0.6151571273803711), ('shahak', 0.6137717366218567), ('binyamin', 0.6137029528617859), ('ayad', 0.6127421259880066)]"
6,qassam,"[('izzuddin', 0.7217037677764893), ('badr', 0.6872695088386536), ('sadr', 0.6625720858573914), ('husseini', 0.658113420009613), ('muammar', 0.6554585099220276), ('yawer', 0.6433508396148682), ('ahrar', 0.6433078646659851), ('mawasi', 0.6424353122711182), ('douri', 0.6388451457023621), ('hutsi', 0.63461834192276)]"
6,allawi,"[('ayad', 0.7295666933059692), ('naji', 0.694403350353241), ('mikati', 0.6875917315483093), ('karami', 0.6856295466423035), ('afghani', 0.681797206401825), ('shujaat', 0.6795680522918701), ('shahroudi', 0.6793848872184753), ('meshaal', 0.6737825870513916), ('mohammadi', 0.6723451614379883), ('sharif', 0.6710901260375977)]"
6,fazlollah,"[('kashani', 0.7497250437736511), ('shadia', 0.7474737167358398), ('sahabi', 0.744598388671875), ('homayoun', 0.7437824010848999), ('rasoul', 0.736622154712677), ('gamil', 0.7331635355949402), ('ÃƒÂ§akmak', 0.729416012763977), ('mohsen', 0.7256579399108887), ('chahine', 0.7255203127861023), ('sidqi', 0.725125789642334)]"
6,jabhatul,"[('tsaqofah', 0.6831327676773071), ('aqaid', 0.6824540495872498), ('jaysh', 0.6793802976608276), ('banÃ…Â«', 0.664897620677948), ('issawi', 0.6605356931686401), ('jarudiyah', 0.6530375480651855), ('islÃ„ï†m', 0.6495696902275085), ('jamiyatul', 0.6490788459777832), ('islamiya', 0.6468762755393982), ('wahdah', 0.6465342044830322)]"
6,gendarmerie,"[('paramiliter', 0.6748483777046204), ('garda', 0.6502581834793091), ('mvd', 0.6260649561882019), ('volksarmee', 0.604362428188324), ('vna', 0.593847393989563), ('troepen', 0.5885659456253052), ('gign', 0.5857574939727783), ('carabinieri', 0.5701696276664734), ('detasemen', 0.5694085359573364), ('sÃƒÂ»retÃƒÂ©', 0.5642595887184143)]"
6,spetsnaz,"[('isaf', 0.661475658416748), ('einsatzgruppen', 0.6258488893508911), ('idf', 0.6254676580429077), ('pleton', 0.6186232566833496), ('jgsdf', 0.6182015538215637), ('paramiliter', 0.6155231595039368), ('denjaka', 0.6151382923126221), ('grenadier', 0.6126008629798889), ('usmc', 0.6068825721740723), ('carabinieri', 0.6050488352775574)]"
6,militia,"[('paramiliter', 0.6109775304794312), ('separatist', 0.5969621539115906), ('interahamwe', 0.5907768607139587), ('gunt', 0.5896198153495789), ('hizbullah', 0.5869943499565125), ('liberation', 0.5809933543205261), ('iraqi', 0.574292004108429), ('rpf', 0.5730662941932678), ('peshmerga', 0.5716888904571533), ('opfor', 0.5677976012229919)]"
6,kartosuwiryo,"[('tii', 0.7162013053894043), ('muzakar', 0.6666467189788818), ('muso', 0.6577838659286499), ('permesta', 0.6535301804542542), ('paraku', 0.6498231291770935), ('sekarmadji', 0.636895477771759), ('prri', 0.6327753067016602), ('hisbullah', 0.6264609694480896), ('pgrs', 0.6246852278709412), ('pki', 0.6225754022598267)]"
6,paraku,"[('pgrs', 0.9517971277236938), ('penumpasan', 0.7614282369613647), ('permesta', 0.7541351914405823), ('prri', 0.7401993274688721), ('tii', 0.704738199710846), ('muzakar', 0.6771498322486877), ('gpk', 0.6539204120635986), ('kartosuwiryo', 0.6498230695724487), ('gerilya', 0.6362213492393494), ('opm', 0.6341044902801514)]"
6,pgrs,"[('paraku', 0.9517970085144043), ('penumpasan', 0.7465912699699402), ('permesta', 0.7304787039756775), ('prri', 0.7079718112945557), ('tii', 0.6610041856765747), ('muzakar', 0.6609616279602051), ('opm', 0.6490206122398376), ('satgas', 0.6363431215286255), ('gpk', 0.6270444393157959), ('kartosuwiryo', 0.6246852874755859)]"
6,pesindo,"[('lasykar', 0.679860532283783), ('partindo', 0.6697297096252441), ('masyumi', 0.6661390066146851), ('pni', 0.6614711284637451), ('psii', 0.6421584486961365), ('gerindo', 0.6404730081558228), ('bpri', 0.6370074152946472), ('sobsi', 0.6322804093360901), ('pki', 0.6244770884513855), ('hizbullah', 0.6220082640647888)]"
6,jundullah,"[('hizbullah', 0.6247175931930542), ('houthi', 0.6200224161148071), ('mujahideen', 0.6048563122749329), ('lashkar', 0.6043708324432373), ('ansar', 0.60364830493927), ('peshmerga', 0.6018586754798889), ('baamal', 0.5991781949996948), ('qadiri', 0.5934554934501648), ('harbi', 0.5917540192604065), ('pemerontak', 0.5910868644714355)]"
6,kelaskaran,"[('hisbullah', 0.5853304862976074), ('paramiliter', 0.5771017074584961), ('laskar', 0.5235650539398193), ('tjakrabirawa', 0.5213640928268433), ('bkr', 0.5176868438720703), ('lasykar', 0.5157665014266968), ('pengibar', 0.507879912853241), ('hizbullah', 0.5077179074287415), ('bpri', 0.49402061104774475), ('ormas', 0.49236971139907837)]"
6,ginyu,"[('infateri', 0.6111579537391663), ('xiaoguo', 0.5936511158943176), ('ichiki', 0.5901474952697754), ('pgt', 0.5901029109954834), ('yanisari', 0.5900505185127258), ('hisbullah', 0.5847318768501282), ('tjakrabirawa', 0.5756410956382751), ('tgp', 0.5706242322921753), ('swat', 0.5651447772979736), ('pengibar', 0.5645098090171814)]"
6,gerwani,"[('pki', 0.6244952082633972), ('lekra', 0.6160551905632019), ('gerindo', 0.5892060399055481), ('pesindo', 0.5832161903381348), ('hisbullah', 0.5763403177261353), ('kappi', 0.5749998092651367), ('pni', 0.5564167499542236), ('ormas', 0.5563424229621887), ('sarbupri', 0.5529341101646423), ('partindo', 0.5493000745773315)]"
6,yanisari,"[('janissary', 0.6504190564155579), ('gabiniani', 0.6233354210853577), ('mamluk', 0.6216869950294495), ('peshmerga', 0.6210163235664368), ('hizbullah', 0.6112059354782104), ('baibars', 0.6024978160858154), ('gurkha', 0.6021761894226074), ('ginyu', 0.5900503993034363), ('sepasukan', 0.5880159139633179), ('loyalis', 0.5823859572410583)]"
6,settam,"[('melli', 0.7266340851783752), ('khalq', 0.705727219581604), ('frolinat', 0.6646583080291748), ('parcham', 0.647494375705719), ('babrak', 0.6421995162963867), ('impuzamugambi', 0.6412602663040161), ('fpn', 0.6410291194915771), ('karmal', 0.6358674764633179), ('gÃƒÂ¼rsel', 0.6279194951057434), ('fikret', 0.6255633234977722)]"
6,hissÃƒÂ¨ne,"[('habrÃƒÂ©', 0.77512127161026), ('oueddei', 0.7651615142822266), ('goukouni', 0.7368305921554565), ('dÃƒÂ©by', 0.7301231622695923), ('idriss', 0.7229223847389221), ('malloum', 0.720935046672821), ('houari', 0.7206439971923828), ('gÃƒÂ¼rsel', 0.7116312980651855), ('babrak', 0.7069762945175171), ('gunt', 0.7009801268577576)]"
6,patroli,"[('pengintaian', 0.6618345975875854), ('pengawalan', 0.5845348238945007), ('bombardemen', 0.5745759010314941), ('berpatroli', 0.5740031003952026), ('ranjau', 0.5735883712768555), ('konvoi', 0.5709322690963745), ('penerjunan', 0.5615031719207764), ('pengamanan', 0.5444260835647583), ('detasemen', 0.5394611358642578), ('pendarat', 0.5352184772491455)]"
6,penerjunan,"[('pendaratan', 0.6777845621109009), ('penyergapan', 0.6704841256141663), ('penghadangan', 0.657378077507019), ('pengintaian', 0.65140700340271), ('bombardemen', 0.6415525078773499), ('evakuasi', 0.6135009527206421), ('manuver', 0.6107706427574158), ('penyerangan', 0.6062159538269043), ('penyerbuan', 0.599738359451294), ('penyisiran', 0.5966082811355591)]"
6,taktis,"[('defensif', 0.6461702585220337), ('penempur', 0.6374081969261169), ('pengintaian', 0.6280409693717957), ('logistik', 0.6191509962081909), ('ofensif', 0.6174052357673645), ('tempur', 0.6005855798721313), ('intai', 0.5897729396820068), ('taktik', 0.5778436064720154), ('materiil', 0.5775459408760071), ('mbt', 0.5678213238716125)]"
6,navigasi,"[('gps', 0.7220650315284729), ('pelacakan', 0.6707152724266052), ('avionik', 0.6340465545654297), ('pengintaian', 0.6261589527130127), ('telemetri', 0.6255086064338684), ('sonar', 0.6216326951980591), ('pemanduan', 0.5940483808517456), ('propulsi', 0.5891436338424683), ('pengontrol', 0.5885879397392273), ('ndb', 0.5790119767189026)]"
6,pemantauan,"[('evaluasi', 0.7538251280784607), ('pengontrolan', 0.7445603013038635), ('pelacakan', 0.7353115677833557), ('monitoring', 0.7259061336517334), ('pemetaan', 0.704133927822113), ('penanganan', 0.6701992154121399), ('pendeteksian', 0.661787211894989), ('memonitor', 0.6599780917167664), ('pengecekan', 0.65616774559021), ('proteksi', 0.6521785259246826)]"
6,pelacakan,"[('pendeteksian', 0.7639102935791016), ('pemantauan', 0.7353115081787109), ('autentikasi', 0.6940560936927795), ('pemindaian', 0.6939057111740112), ('gps', 0.6904761791229248), ('pengecekan', 0.6900525093078613), ('deteksi', 0.6729177236557007), ('navigasi', 0.6707152724266052), ('pengontrolan', 0.6658540964126587), ('pemetaan', 0.6657654643058777)]"
6,desersi,"[('penghadangan', 0.6652957797050476), ('sergapan', 0.6507290005683899), ('seppuku', 0.640877366065979), ('penggeledahan', 0.6226293444633484), ('penjarahan', 0.6053429245948792), ('pengejaran', 0.6010211110115051), ('penyergapan', 0.5961440801620483), ('penyisiran', 0.5857390761375427), ('sabotase', 0.583710253238678), ('penggerebekan', 0.5782346129417419)]"
