token_0,BIO_tag_0
hasil,
",",O
pencurian,
",",O
pelaku,
",",O
berhasil,
",",O
meraup,
",",O
rp,
",",O
miliar,
",",O
barangbarang,
",",O
gudang,
",",O
memiliki,
",",O
nilai,
",",O
jual,
",",O
pelaku,
",",O
mengambil,
",",O
bahanbahan,
",",O
kerangka,
",",O
bangunan,
",",O
balok,
",",O
kayu,
",",O
ulin,
",",O
genset,
",",O
mesin,
",",O
las,
",",O
lainlain,
",",O
berulangulang,
",",O
kerugian,
",",O
total,
",",O
sekita,
",",O
19,
",",O
pelaku,
",",O
digelandang,
",",O
mapolres,
",",O
balikpapan,
",",O
polisi,
",",O
masig,
",",O
pengejaran,
",",O
rekan,
",",O
pelaku,
",",O
lakukan,
",",O
pencarian,
",",O
daftar,
",",O
dpo,
",",O
pelaku,
",",O
amankan,
",",O
polres,
",",O
balikpapan,
",",O
laporan,
",",O
kehilangan,
",",O
uang,
",",O
wakil,
",",O
ketua,
",",O
dprd,
",",O
bone,
",",O
rp,
",",O
640,
",",O
juta,
",",O
korban,
",",O
melapor,
",",O
kapolsek,
",",O
tanete,
",",O
riattang,
",",O
kompol,
",",O
andi,
",",O
iqbal,
",",O
keempat,
",",O
pelaku,
",",O
pencurian,
",",O
masingmasing,
",",O
berinisial,
",",O
16,
",",O
19,
",",O
25,
",",O
17,
",",O
ditangkap,
",",O
kediamannya,
",",O
masingmasing,
",",O
selasa,
",",O
105,
",",O
keempat,
",",O
pelaku,
",",O
tetangga,
",",O
korban,
",",O
wilayah,
",",O
tanete,
",",O
riattang,
",",O
diamankan,
",",O
anakanak,
",",O
rumahnya,
",",O
umur,
",",O
kompol,
",",O
andi,
",",O
iqbal,
",",O
andi,
",",O
pencurian,
",",O
dialami,
",",O
korban,
",",O
desember,
",",O
2021,
",",O
rumahnya,
",",O
wilayah,
",",O
tante,
",",O
riattang,
",",O
korban,
",",O
keempat,
",",O
pelaku,
",",O
melaporkannya,
",",O
polisi,
",",O
andi,
",",O
korban,
",",O
rugi,
",",O
pelaku,
",",O
rp,
",",O
640,
",",O
juta,
",",O
dicuri,
",",O
rumah,
",",O
korban,
",",O
pelaku,
",",O
mengembalikan,
",",O
rp,
",",O
100,
",",O
juta,
",",O
dicari,
",",O
korban,
",",O
rp,
",",O
540,
",",O
juta,
",",O
uang,
",",O
korban,
",",O
dicuri,
",",O
pelaku,
",",O
berfoyafoya,
",",O
uang,
",",O
rp,
",",O
100,
",",O
juta,
",",O
dikembalikan,
",",O
korban,
",",O
sisa,
",",O
rp,
",",O
640,
",",O
juta,
",",O
pakai,
",",O
foyafoya,
",",O
uangnya,
",",O
kasih,
",",O
rp,
",",O
100,
",",O
juta,
",",O
wakil,
",",O
kompol,
",",O
andi,
",",O
andi,
",",O
pelaku,
",",O
tetangga,
",",O
korban,
",",O
rumah,
",",O
korban,
",",O
berkumpul,
",",O
anakanaknya,
",",O
situ,
",",O
kumpulkumpul,
",",O
korban,
",",O
andi,
",",O
wahyudi,
",",O
taqwa,
",",O
pelaku,
",",O
digelandang,
",",O
mapolsek,
",",O
tenete,
",",O
riattang,
",",O
polisi,
",",O
mengamankan,
",",O
barang,
",",O
bukti,
",",O
unit,
",",O
sepeda,
",",O
motor,
",",O
motor,
",",O
diamankan,
",",O
anggota,
",",O
diperiksa,
",",O
propam,
",",O
satpam,
",",O
diperiksa,
",",O
satreskrim,
",",O
polres,
",",O
bantaeng,
",",O
kabid,
",",O
humas,
",",O
polda,
",",O
sulsel,
",",O
kombes,
",",O
komang,
",",O
suartana,
",",O
peristiwa,
",",O
area,
",",O
hn,
",",O
papanloe,
",",O
kecamatan,
",",O
pakjukukan,
",",O
kabupaten,
",",O
bantaeng,
",",O
selasa,
",",O
175,
",",O
0230,
",",O
wita,
",",O
korban,
",",O
dipergoki,
",",O
aksi,
",",O
pencurian,
",",O
rekannya,
",",O
mujahid,
",",O
51,
",",O
mencuri,
",",O
limbah,
",",O
nikel,
",",O
jenis,
",",O
slag,
",",O
hn,
",",O
suartana,
",",O
suartana,
",",O
korban,
",",O
nuru,
",",O
rekannya,
",",O
dipergoki,
",",O
pencurian,
",",O
area,
",",O
tambang,
",",O
korban,
",",O
kabur,
",",O
terjatuh,
",",O
meninggal,
",",O
dunia,
",",O
jatuh,
",",O
berumur,
",",O
nuru,
",",O
dibawa,
",",O
rumah,
",",O
sakit,
",",O
meninggal,
",",O
akibat,
",",O
sesak,
",",O
napas,
",",O
aksi,
",",O
polisi,
",",O
menyita,
",",O
barang,
",",O
bukti,
",",O
suartana,
",",O
membeberkan,
",",O
barang,
",",O
bukti,
",",O
barang,
",",O
bukti,
",",O
singkatnya,
",",O
anggota,
",",O
polisi,
",",O
satpam,
",",O
tambang,
",",O
menjalani,
",",O
pemeriksaan,
",",O
penyebab,
",",O
kematian,
",",O
nuru,
",",O
didalami,
",",O
informasi,
",",O
nuru,
",",O
meninggal,
",",O
jatuh,
",",O
imbuhnya,
",",O
alasan,
",",O
mt,
",",O
perbuatan,
",",O
korban,
",",O
utang,
",",O
rp,
",",O
200,
",",O
ribu,
",",O
mt,
",",O
kunjung,
",",O
dibayar,
",",O
kapolresta,
",",O
kendari,
",",O
kombes,
",",O
muhammad,
",",O
eka,
",",O
faturahman,
",",O
keterangan,
",",O
resmi,
",",O
selasa,
",",O
1052022,
",",O
eka,
",",O
aksi,
",",O
begal,
",",O
jalan,
",",O
pasaeno,
",",O
kelurahan,
",",O
bende,
",",O
kecamatan,
",",O
kadia,
",",O
kota,
",",O
kendari,
",",O
jumat,
",",O
295,
",",O
korban,
",",O
mengendarai,
",",O
sepeda,
",",O
motor,
",",O
miliknya,
",",O
dipepet,
",",O
pelaku,
",",O
dihentikan,
",",O
tibatiba,
",",O
pelaku,
",",O
mencabut,
",",O
pisau,
",",O
mengejar,
",",O
korban,
",",O
korban,
",",O
diancam,
",",O
senjata,
",",O
tajam,
",",O
ketakutan,
",",O
lantas,
",",O
lari,
",",O
meninggalkan,
",",O
motornya,
",",O
pelaku,
",",O
berhasil,
",",O
membawa,
",",O
motor,
",",O
kejadian,
",",O
korban,
",",O
keberatan,
",",O
melaporkan,
",",O
pembegalan,
",",O
polisi,
",",O
proses,
",",O
menunggu,
",",O
waktu,
",",O
pelaku,
",",O
berhasil,
",",O
dibekuk,
",",O
buser,
",",O
77,
",",O
polresta,
",",O
berhasil,
",",O
menangkap,
",",O
pelaku,
",",O
sabtu,
",",O
305,
",",O
1930,
",",O
wita,
",",O
hasil,
",",O
interogasi,
",",O
pelaku,
",",O
beralasan,
",",O
aksi,
",",O
begal,
",",O
korban,
",",O
melunasi,
",",O
utang,
",",O
senilai,
",",O
rp,
",",O
200,
",",O
ribu,
",",O
dipinjamkan,
",",O
tempo,
",",O
pelaku,
",",O
mengakui,
",",O
perbuatannya,
",",O
mengambil,
",",O
motor,
",",O
milik,
",",O
korban,
",",O
mengancam,
",",O
pisau,
",",O
eka,
",",O
perbuatannya,
",",O
pelaku,
",",O
dijerat,
",",O
pasal,
",",O
365,
",",O
kuhp,
",",O
tindak,
",",O
pidana,
",",O
pencurian,
",",O
kekerasan,
",",O
ancaman,
",",O
maksimal,
",",O
penjara,
",",O
informasi,
",",O
akbp,
",",O
mustari,
",",O
banding,
",",O
kabid,
",",O
humas,
",",O
polda,
",",O
sulsel,
",",O
kombes,
",",O
komang,
",",O
suartana,
",",O
konfirmasi,
",",O
kombes,
",",O
suartana,
",",O
mengaku,
",",O
alasan,
",",O
akbp,
",",O
mustari,
",",O
kunjung,
",",O
mengajukan,
",",O
memori,
",",O
banding,
",",O
akbp,
",",O
mustari,
",",O
memiliki,
",",O
waktu,
",",O
14,
",",O
mengajukan,
",",O
banding,
",",O
sidang,
",",O
kode,
",",O
etik,
",",O
jumat,
",",O
113,
",",O
14,
",",O
nggak,O
",",O
tinggal,
",",O
menunggu,
",",O
surat,
",",O
pemecatan,
",",O
mabes,
",",O
kombes,
",",O
suartana,
",",O
suartana,
",",O
memori,
",",O
banding,
",",O
diajukan,
",",O
propam,
",",O
mabes,
",",O
polri,
",",O
diputuskan,
",",O
memori,
",",O
banding,
",",O
diterima,
",",O
polda,
",",O
sulsel,
",",O
menerima,
",",O
informasi,
",",O
pengajuan,
",",O
memori,
",",O
banding,
",",O
akbp,
",",O
mustari,
",",O
nggak,O
",",O
memori,
",",O
banding,
",",O
terima,
",",O
propam,
",",O
suartana,
",",O
polda,
",",O
sulsel,
",",O
melimpahkan,
",",O
berkas,
",",O
rekomendasi,
",",O
pemberhentian,
",",O
hormat,
",",O
ptdh,
",",O
milik,
",",O
polisi,
",",O
sulsel,
",",O
akbp,
",",O
mustari,
",",O
tersangka,
",",O
pemerkosa,
",",O
remaja,
",",O
putri,
",",O
mabes,
",",O
polri,
",",O
pelimpahan,
",",O
kewenangan,
",",O
pemecatan,
",",O
perwira,
",",O
menengah,
",",O
tangan,
",",O
kapolri,
",",O
jenderal,
",",O
listyo,
",",O
sigit,
",",O
prabowo,
",",O
rekomendasi,
",",O
ptdh,
",",O
diajukan,
",",O
mabes,
",",O
polri,
",",O
kabid,
",",O
humas,
",",O
polda,
",",O
sulsel,
",",O
kombes,
",",O
komang,
",",O
suartana,
",",O
wartawan,
",",O
jumat,
",",O
253,
",",O
polda,
",",O
sulsel,
",",O
tinggal,
",",O
menunggu,
",",O
surat,
",",O
pemecatan,
",",O
akbp,
",",O
mustari,
",",O
tinggal,
",",O
menunggu,
",",O
turunnya,
",",O
kombes,
",",O
suartana,
",",O
polisi,
",",O
sulsel,
",",O
akbp,
",",O
tersangka,
",",O
pemerkosa,
",",O
menjadikan,
",",O
remaja,
",",O
putri,
",",O
budak,
",",O
seks,
",",O
dipecat,
",",O
hormat,
",",O
sanksi,
",",O
pemberhentian,
",",O
hormat,
",",O
ptdh,
",",O
akbp,
",",O
diputuskan,
",",O
sidang,
",",O
etik,
",",O
propam,
",",O
polda,
",",O
sulsel,
",",O
hasilnya,
",",O
menjatuhkan,
",",O
sanksi,
",",O
sanksi,
",",O
sifatnya,
",",O
administratif,
",",O
perilaku,
",",O
pelanggaran,
",",O
dinyatakan,
",",O
perbuatan,
",",O
tercela,
",",O
ketua,
",",O
sidang,
",",O
kode,
",",O
etik,
",",O
kombes,
",",O
afriandi,
",",O
mapolda,
",",O
sulsel,
",",O
jumat,
",",O
113,
",",O
sanksi,
",",O
sifatnya,
",",O
administratif,
",",O
direkomendasikan,
",",O
pemberhentian,
",",O
hormat,
",",O
ptdh,
",",O
dinas,
",",O
kepolisian,
",",O
negara,
",",O
republik,
",",O
indonesia,
",",O
sambung,
",",O
afriandi,
",",O
afriandi,
",",O
akbp,
",",O
resmi,
",",O
dipecat,
",",O
berdasarkan,
",",O
hasil,
",",O
sidang,
",",O
kode,
",",O
etik,
",",O
terduga,
",",O
pelanggar,
",",O
akbp,
",",O
terbukti,
",",O
melanggar,
",",O
kode,
",",O
etik,
",",O
profesi,
",",O
polri,
",",O
melanggar,
",",O
pasal,
",",O
ayat,
",",O
huruf,
",",O
peraturan,
",",O
kapolri,
",",O
perkap,
",",O
nomor,
",",O
14,
",",O
2011,
",",O
kode,
",",O
etik,
",",O
profesi,
",",O
polri,
",",O
afriandi,
",",O
kejadian,
",",O
pembunuhan,
",",O
pelaku,
",",O
korban,
",",O
kampung,
",",O
hubungan,
",",O
saudara,
",",O
kapolres,
",",O
wajo,
",",O
akbp,
",",O
muhammad,
",",O
islam,
",",O
insiden,
",",O
nahas,
",",O
kecamatan,
",",O
majauleng,
",",O
kabupaten,
",",O
wajo,
",",O
minggu,
",",O
155,
",",O
jm,
",",O
menganiaya,
",",O
menebas,
",",O
sapi,
",",O
ternak,
",",O
miliknya,
",",O
diracuni,
",",O
korban,
",",O
pelaku,
",",O
terima,
",",O
mengejar,
",",O
korban,
",",O
membawa,
",",O
sebilah,
",",O
parang,
",",O
pemarangan,
",",O
berulang,
",",O
islam,
",",O
islam,
",",O
merinci,
",",O
tepatnya,
",",O
pelaku,
",",O
membacok,
",",O
korban,
",",O
korban,
",",O
lukaluka,
",",O
sekujur,
",",O
tubuhnya,
",",O
tubuh,
",",O
korban,
",",O
mengakibatkan,
",",O
luka,
",",O
berat,
",",O
sekujur,
",",O
tubuh,
",",O
korban,
",",O
korban,
",",O
meninggal,
",",O
dunia,
",",O
pelaku,
",",O
diamankan,
",",O
polsek,
",",O
majauleng,
",",O
dipimpin,
",",O
kapolsek,
",",O
majauleng,
",",O
iptu,
",",O
amdia,
",",O
anggota,
",",O
polsek,
",",O
polisi,
",",O
membawa,
",",O
korban,
",",O
rumah,
",",O
sakit,
",",O
visum,
",",O
pelaku,
",",O
amankan,
",",O
polres,
",",O
wajo,
",",O
islam,
",",O
rumah,
",",O
pelaku,
",",O
pengamanan,
",",O
anggota,
",",O
polsek,
",",O
dibantu,
",",O
anggota,
",",O
polres,
",",O
wajo,
",",O
menghindari,
",",O
keluarga,
",",O
korban,
",",O
harap,
",",O
tenang,
",",O
tangani,
",",O
pergerakan,
",",O
menimbulkan,
",",O
sambung,
",",O
islam,
",",O
anggota,
",",O
laporan,
",",O
polisi,
",",O
terkait,
",",O
peristiwa,
",",O
proses,
",",O
lidik,
",",O
pengejaran,
",",O
anggota,
",",O
jatanras,
",",O
polrestabes,
",",O
makassar,
",",O
polsek,
",",O
tamalanrea,
",",O
diduga,
",",O
pelaku,
",",O
kota,
",",O
panit,
",",O
opsnal,
",",O
polsek,
",",O
tamalanrea,
",",O
ipda,
",",O
iqbal,
",",O
qosman,
",",O
jumat,
",",O
1132022,
",",O
peristiwa,
",",O
perampokan,
",",O
gudang,
",",O
catur,
",",O
sentosa,
",",O
adiprana,
",",O
jalan,
",",O
ir,
",",O
sutami,
",",O
makassar,
",",O
selasa,
",",O
83,
",",O
0300,
",",O
wita,
",",O
berdasarkan,
",",O
informasi,
",",O
pelaku,
",",O
gudang,
",",O
pelaku,
",",O
mengikat,
",",O
satpam,
",",O
tali,
",",O
mengancam,
",",O
senjata,
",",O
tajam,
",",O
laporannya,
",",O
gudang,
",",O
jam,
",",O
malam,
",",O
petugas,
",",O
sekuriti,
",",O
disekap,
",",O
diikat,
",",O
diancam,
",",O
senjata,
",",O
tajam,
",",O
pelaku,
",",O
iqbal,
",",O
berhasil,
",",O
menguasai,
",",O
pelaku,
",",O
membagi,
",",O
tugasnya,
",",O
membongkar,
",",O
brankas,
",",O
gudang,
",",O
total,
",",O
membawa,
",",O
kabur,
",",O
uang,
",",O
emas,
",",O
kerugian,
",",O
mencapai,
",",O
rp,
",",O
400,
",",O
juta,
",",O
pelaku,
",",O
jaga,
",",O
bertugas,
",",O
bongkar,
",",O
brankas,
",",O
uang,
",",O
175,
",",O
juta,
",",O
emas,
",",O
batangan,
",",O
dibawa,
",",O
kabur,
",",O
total,
",",O
kerugian,
",",O
mencapai,
",",O
400,
",",O
juta,
",",O
iqbal,
",",O
pelaku,
",",O
pencabulan,
",",O
diamankan,
",",O
makassar,
",",O
sabtu,
",",O
kemarin,
",",O
kapolres,
",",O
lutra,
",",O
alfian,
",",O
konfirmasi,
",",O
aksi,
",",O
br,
",",O
pelataran,
",",O
spbu,
",",O
tamboke,
",",O
kecamatan,
",",O
sukamaju,
",",O
lutra,
",",O
februari,
",",O
2022,
",",O
melarikan,
",",O
ditangkap,
",",O
jalan,
",",O
veteran,
",",O
utara,
",",O
makassar,
",",O
sabtu,
",",O
263,
",",O
alfian,
",",O
pelaku,
",",O
berprofesi,
",",O
sopir,
",",O
truk,
",",O
menjemput,
",",O
korban,
",",O
tanalili,
",",O
menjemput,
",",O
pelaku,
",",O
membawa,
",",O
korban,
",",O
spbu,
",",O
tamboke,
",",O
truk,
",",O
lokasi,
",",O
truk,
",",O
diparkir,
",",O
pelataran,
",",O
spbu,
",",O
tamboke,
",",O
berselang,
",",O
pelaku,
",",O
aksi,
",",O
bejatnya,
",",O
memperkosa,
",",O
korban,
",",O
malam,
",",O
waktu,
",",O
februari,
",",O
korban,
",",O
dibawa,
",",O
spbu,
",",O
sesampainya,
",",O
korban,
",",O
dicabuli,
",",O
pelaku,
",",O
alfian,
",",O
tua,
",",O
korban,
",",O
terima,
",",O
kejadian,
",",O
menimpa,
",",O
anaknya,
",",O
lantas,
",",O
melaporkan,
",",O
peristiwa,
",",O
polsek,
",",O
sukamaju,
",",O
anggota,
",",O
lakukan,
",",O
serangkaian,
",",O
penyelidikan,
",",O
menerima,
",",O
laporan,
",",O
diselidiki,
",",O
anggota,
",",O
keberadaan,
",",O
pelaku,
",",O
daerah,
",",O
makassar,
",",O
alfian,
",",O
anggota,
",",O
koordinasi,
",",O
personel,
",",O
polsek,
",",O
bontoala,
",",O
pelaku,
",",O
berhasil,
",",O
ditangkap,
",",O
sambungnya,
",",O
br,
",",O
polisi,
",",O
mengakui,
",",O
perbuatannya,
",",O
br,
",",O
ditahan,
",",O
mapolres,
",",O
lutra,
",",O
menjalani,
",",O
proses,
",",O
hukum,
",",O
pembunuhan,
",",O
kasat,
",",O
reskrim,
",",O
polres,
",",O
dairi,
",",O
akp,
",",O
rismanto,
",",O
purba,
",",O
keterangannya,
",",O
minggu,
",",O
2952022,
",",O
korban,
",",O
bernama,
",",O
nasipta,
",",O
tarigan,
",",O
34,
",",O
petani,
",",O
peristiwa,
",",O
sabtu,
",",O
285,
",",O
kemarin,
",",O
1830,
",",O
wib,
",",O
dusun,
",",O
kuta,
",",O
nangka,
",",O
desa,
",",O
lau,
",",O
perimbon,
",",O
kecamatan,
",",O
tanah,
",",O
pinem,
",",O
tepatnya,
",",O
rumah,
",",O
ladang,
",",O
milik,
",",O
jasman,
",",O
karo,
",",O
karo,
",",O
polisi,
",",O
menerima,
",",O
laporan,
",",O
aksi,
",",O
penikaman,
",",O
turun,
",",O
lokasi,
",",O
petugas,
",",O
menemukan,
",",O
korban,
",",O
tewas,
",",O
tergeletak,
",",O
jalan,
",",O
rumah,
",",O
ladang,
",",O
salah,
",",O
warga,
",",O
korban,
",",O
mengalami,
",",O
luka,
",",O
tikam,
",",O
tubuh,
",",O
berdasarkan,
",",O
informasi,
",",O
diterima,
",",O
peristiwa,
",",O
dilatarbelakangi,
",",O
permasalahan,
",",O
batas,
",",O
tanah,
",",O
terlapor,
",",O
korban,
",",O
perkelahian,
",",O
pergumulan,
",",O
pelaku,
",",O
berulang,
",",O
menusuk,
",",O
pisau,
",",O
tubuh,
",",O
korban,
",",O
korban,
",",O
meninggal,
",",O
dunia,
",",O
rismanto,
",",O
korban,
",",O
dibawa,
",",O
rsud,
",",O
bharat,
",",O
diautopsi,
",",O
pelaku,
",",O
ditangkap,
",",O
ditahan,
",",O
kantor,
",",O
polisi,
",",O
tersangka,
",",O
diamankan,
",",O
dibawa,
",",O
sat,
",",O
reskrim,
",",O
polres,
",",O
dairi,
",",O
proses,
",",O
penyidikan,
",",O
rismanto,
",",O
polisi,
",",O
mengimbau,
",",O
warga,
",",O
tenang,
",",O
terprovokasi,
",",O
kejadian,
",",O
keluarga,
",",O
mempercayakan,
",",O
penanganan,
",",O
polisi,
",",O
pencuri,
",",O
pelaku,
",",O
bernama,
",",O
nova,
",",O
alias,
",",O
bintang,
",",O
eksekutor,
",",O
rudi,
",",O
penadah,
",",O
hasil,
",",O
curian,
",",O
diamankan,
",",O
polisi,
",",O
wilayah,
",",O
panciro,
",",O
kabupaten,
",",O
gowa,
",",O
selasa,
",",O
malam,
",",O
2642022,
",",O
panciro,
",",O
kabupaten,
",",O
gowa,
",",O
amankan,
",",O
pelaku,
",",O
nova,
",",O
interogasi,
",",O
kembangkan,
",",O
penadahnya,
",",O
bernama,
",",O
rusdi,
",",O
beber,
",",O
nurtjahyana,
",",O
hasil,
",",O
interogasi,
",",O
pelaku,
",",O
nova,
",",O
berpurapura,
",",O
ban,
",",O
motornya,
",",O
mengalami,
",",O
kerusakan,
",",O
korban,
",",O
bersimpati,
",",O
bersedia,
",",O
membawa,
",",O
nova,
",",O
motornya,
",",O
bengkel,
",",O
terdekat,
",",O
kecamatan,
",",O
tamalanrea,
",",O
kota,
",",O
makassar,
",",O
modusnya,
",",O
pelaku,
",",O
tolong,O
",",O
korban,
",",O
bengkel,
",",O
pelaku,
",",O
meminjam,
",",O
pelaku,
",",O
ditahan,
",",O
mapolsek,
",",O
tamalanrea,
",",O
proses,
",",O
hukum,
",",O
interogasi,
",",O
kantor,
",",O
polisi,
",",O
pelaku,
",",O
mengakui,
",",O
perbuatannya,
",",O
pelaku,
",",O
mengakui,
",",O
membenarkan,
",",O
mengambil,
",",O
aksi,
",",O
pencuriannya,
",",O
pelaku,
",",O
dijerat,
",",O
pasal,
",",O
372,
",",O
kuhp,
",",O
polisi,
",",O
bergerak,
",",O
mencari,
",",O
barang,
",",O
bukti,
",",O
dijual,
",",O
pelaku,
",",O
rusdi,
",",O
barang,
",",O
bukti,
",",O
pencarian,
",",O
pelaku,
",",O
jerat,
",",O
pasal,
",",O
372,
",",O
kuhpidana,
