token_0,BIO_tag_0
",",O
mutasi,
",",O
tertuang,
",",O
surat,
",",O
telegram,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,
",",O
imran,
",",O
nomor,
",",O
st2621xiikep2021,
",",O
telegram,
",",O
diteken,
",",O
fadil,
",",O
selasa,
",",O
2812,
",",O
sikap,
",",O
anggota,
",",O
spkt,
",",O
polsek,
",",O
pulogadung,
",",O
aipda,
",",O
rudi,
",",O
panjaitan,
",",O
berempati,
",",O
korban,
",",O
perampokan,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,
",",O
imran,
",",O
geram,
",",O
fadil,
",",O
imran,
",",O
irwasda,
",",O
menertibkan,
",",O
anggota,
",",O
spkt,
",",O
polres,
",",O
polsek,
",",O
malam,
",",O
dihebohkan,
",",O
anggota,
",",O
polsek,
",",O
pulogadung,
",",O
anehaneh,
",",O
masyarakat,
",",O
melapor,
",",O
dilayani,
",",O
menyakiti,
",",O
hati,
",",O
masyarakat,
",",O
fadil,
",",O
imran,
",",O
akun,
",",O
instagramnya,
",",O
selasa,
",",O
1412,
",",O
mantan,
",",O
kapolda,
",",O
jatim,
",",O
inspektorat,
",",O
daerah,
",",O
irwasda,
",",O
kabid,
",",O
propam,
",",O
turun,
",",O
pengawasan,
",",O
spkt,
",",O
spkt,
",",O
sentra,
",",O
pelayanan,
",",O
kepolisian,
",",O
terpadu,
",",O
spkt,
",",O
loket,
",",O
pelayanan,
",",O
pengaduan,
",",O
masyarakat,
",",O
irwasda,
",",O
kabid,
",",O
propam,
",",O
spktspkt,
",",O
tolong,O
",",O
ditertibkan,
",",O
kapolres,
",",O
imbuhnya,
",",O
aipda,
",",O
rudi,
",",O
panjaitan,
",",O
diperiksa,
",",O
propam,
",",O
polres,
",",O
jaktim,
",",O
viral,
",",O
curhat,
",",O
korban,
",",O
dicopot,
",",O
rangka,
",",O
pemeriksaan,
",",O
propam,
",",O
polres,
",",O
jaktim,
",",O
anggota,
",",O
nama,
",",O
aipda,
",",O
rudi,
",",O
panjaitan,
",",O
dimutasi,
",",O
polres,
",",O
metro,
",",O
jaktim,
",",O
rangka,
",",O
pembinaan,
",",O
diperiksa,
",",O
kabid,
",",O
humas,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
kombes,
",",O
zulpan,
",",O
dihubungi,
",",O
wartawan,
",",O
senin,
",",O
1312,
",",O
zulpan,
",",O
aipda,
",",O
rudi,
",",O
nonjob,
",",O
dimutasi,
",",O
bintara,
",",O
seksi,
",",O
basium,
",",O
rangka,
",",O
pembinaan,
",",O
ditindak,
",",O
dimutasikan,
",",O
polres,
",",O
metro,
",",O
jakarta,
",",O
timur,
",",O
jabatannya,
",",O
unit,
",",O
serse,
",",O
pulogadung,
",",O
dipindahkan,
",",O
polres,
",",O
jakarta,
",",O
timur,
",",O
nonjob,
",",O
basium,
",",O
bintara,
",",O
seksi,
",",O
rangka,
",",O
pembinaan,
",",O
terang,
",",O
zulpan,
",",O
video,
",",O
jokowi,
",",O
kriminalisasi,
",",O
berpendapat,
",",O
aksi,
",",O
kasatpol,
",",O
makassar,
",",O
nonaktif,
",",O
iqbal,
",",O
asnan,
",",O
mengirim,
",",O
santet,
",",O
rumah,
",",O
pegawai,
",",O
dishub,
",",O
najamuddin,
",",O
sewang,
",",O
terungkap,
",",O
rekonstruksi,
",",O
santet,
",",O
kiriman,
",",O
mempan,
",",O
tersangka,
",",O
iqbal,
",",O
menyusun,
",",O
rencana,
",",O
pembunuhan,
",",O
korban,
",",O
rekonstruksi,
",",O
mengungkap,
",",O
iqbal,
",",O
asnan,
",",O
mengirim,
",",O
santet,
",",O
perantara,
",",O
tersangka,
",",O
muhammad,
",",O
asri,
",",O
asri,
",",O
eksekutor,
",",O
santet,
",",O
saksi,
",",O
bernama,
",",O
sahabuddin,
",",O
rekonstruksi,
",",O
kiriman,
",",O
santet,
",",O
digelar,
",",O
kediaman,
",",O
korban,
",",O
residence,
",",O
alauddin,
",",O
blok,
",",O
jalan,
",",O
sultan,
",",O
alauddin,
",",O
makassar,
",",O
kamis,
",",O
195,
",",O
peragaan,
",",O
adegan,
",",O
pengiriman,
",",O
santet,
",",O
asri,
",",O
sahabuddin,
",",O
berboncengan,
",",O
motor,
",",O
melintasi,
",",O
jalan,
",",O
rumah,
",",O
korban,
",",O
sahabuddin,
",",O
bertindak,
",",O
mengendarai,
",",O
motor,
",",O
tersangka,
",",O
asri,
",",O
dibonceng,
",",O
melempar,
",",O
botol,
",",O
berisi,
",",O
air,
",",O
minum,
",",O
teras,
",",O
rumah,
",",O
korban,
",",O
pelemparan,
",",O
motor,
",",O
melewati,
",",O
rumah,
",",O
korban,
",",O
sahabuddin,
",",O
lantas,
",",O
menyetop,
",",O
kendaraan,
",",O
bertukar,
",",O
posisi,
",",O
asri,
",",O
asri,
",",O
mengambil,
",",O
alih,
",",O
mengendarai,
",",O
motor,
",",O
giliran,
",",O
sahabuddin,
",",O
duduk,
",",O
asri,
",",O
memutar,
",",O
motor,
",",O
melintasi,
",",O
jalan,
",",O
rumah,
",",O
korban,
",",O
sahabuddin,
",",O
dibonceng,
",",O
melemparkan,
",",O
sebutir,
",",O
telur,
",",O
teras,
",",O
rumah,
",",O
korban,
",",O
meninggalkan,
",",O
rumah,
",",O
korban,
",",O
upaya,
",",O
santet,
",",O
mempan,
",",O
membunuh,
",",O
korban,
",",O
upaya,
",",O
pengiriman,
",",O
santet,
",",O
mempan,
",",O
iqbal,
",",O
asnan,
",",O
mencoba,
",",O
mencari,
",",O
mengeksekusi,
",",O
pembunuhan,
",",O
korban,
",",O
najamuddin,
",",O
tersangka,
",",O
iqbal,
",",O
memperagakan,
",",O
rekonstruksi,
",",O
balai,
",",O
kota,
",",O
makassar,
",",O
tersangka,
",",O
iqbal,
",",O
berbincang,
",",O
tersangka,
",",O
sulaiman,
",",O
ruangan,
",",O
kasatpol,
",",O
makassar,
",",O
sulaiman,
",",O
menemui,
",",O
iqbal,
",",O
asnan,
",",O
1830,
",",O
wita,
",",O
pertengahan,
",",O
januari,
",",O
2022,
",",O
iqbal,
",",O
curhat,
",",O
sulaiman,
",",O
istrinya,
",",O
rachma,
",",O
dishub,
",",O
makassar,
",",O
kerap,
",",O
diganggu,
",",O
korban,
",",O
iqbal,
",",O
mengaku,
",",O
berkalikali,
",",O
memperingatkan,
",",O
korban,
",",O
menjauhi,
",",O
istrinya,
",",O
iqbal,
",",O
menilai,
",",O
peringatan,
",",O
diindahkan,
",",O
sulaiman,
",",O
mengeksekusi,
",",O
korban,
",",O
suruh,
",",O
eksekusi,
",",O
iqbal,
",",O
asnan,
",",O
teks,
",",O
adegan,
",",O
rekonstruksi,
",",O
permintaan,
",",O
iqbal,
",",O
disanggupi,
",",O
tersangka,
",",O
sulaiman,
",",O
alhasil,
",",O
iqbal,
",",O
sulaiman,
",",O
mencari,
",",O
mengeksekusi,
",",O
korban,
",",O
rekan,
",",O
sulaiman,
",",O
brimob,
",",O
polda,
",",O
sulsel,
",",O
bernama,
",",O
chaerul,
",",O
akmal,
",",O
kasat,
",",O
reskrim,
",",O
polrestabes,
",",O
makassar,
",",O
akbp,
",",O
reonald,
",",O
truly,
",",O
sohomuntal,
",",O
simanjuntak,
",",O
mengkonfirmasi,
",",O
rencana,
",",O
iqbal,
",",O
asnan,
",",O
ruangannya,
",",O
bertemu,
",",O
sulaiman,
",",O
rheonald,
",",O
perencanaan,
",",O
sifatnya,
",",O
pembicaraan,
",",O
berbicara,
",",O
permintaan,
",",O
eksekusi,
",",O
berani,
",",O
eksekusi,
",",O
ditolak,
",",O
sl,
",",O
sulaiman,
",",O
alias,
",",O
mencari,
",",O
berani,
",",O
bertemulah,
",",O
tersangka,
",",O
ch,
",",O
chaerul,
",",O
akmal,
",",O
polisi,
",",O
tersangka,
",",O
iqbal,
",",O
asnan,
",",O
berupaya,
",",O
membunuh,
",",O
najamuddin,
",",O
jasa,
",",O
dukun,
",",O
langkah,
",",O
otak,
",",O
pelaku,
",",O
pembunuhan,
",",O
berencana,
",",O
mencari,
",",O
dukun,
",",O
kapolrestabes,
",",O
makassar,
",",O
kombes,
",",O
budi,
",",O
haryanto,
",",O
jumpa,
",",O
pers,
",",O
polrestabes,
",",O
makassar,
",",O
senin,
",",O
184,
",",O
polisi,
",",O
iqbal,
",",O
asnan,
",",O
merencanakan,
",",O
pembunuhan,
",",O
najamuddin,
",",O
2020,
",",O
salah,
",",O
aksi,
",",O
upaya,
",",O
dicoba,
",",O
mengirim,
",",O
santet,
",",O
disuruh,
",",O
melempar,
",",O
santet,
",",O
rumah,
",",O
korban,
",",O
meninggal,
",",O
polisi,
",",O
mengakui,
",",O
pengiriman,
",",O
santet,
",",O
membunuh,
",",O
najamuddin,
",",O
gagal,
",",O
iqbal,
",",O
mencari,
",",O
eksekutor,
",",O
membunuh,
",",O
korban,
",",O
mencari,
",",O
membunuh,
",",O
korban,
",",O
ketemu,
",",O
peristiwa,
",",O
penembakan,
",",O
aksi,
",",O
begal,
",",O
bersenjata,
",",O
tajam,
",",O
roa,
",",O
malaka,
",",O
tambora,
",",O
jakarta,
",",O
barat,
",",O
viral,
",",O
media,
",",O
sosial,
",",O
pria,
",",O
pulang,
",",O
ditodong,
",",O
senjata,
",",O
tajam,
",",O
sajam,
",",O
dirampas,
",",O
ponselnya,
",",O
pelaku,
",",O
video,
",",O
pelaku,
",",O
berboncengan,
",",O
sepeda,
",",O
motor,
",",O
narasi,
",",O
beredar,
",",O
pelaku,
",",O
menodongkan,
",",O
senjata,
",",O
tajam,
",",O
korban,
",",O
peristiwa,
",",O
minggu,
",",O
225,
",",O
modus,
",",O
pelaku,
",",O
berpurapura,
",",O
alamat,
",",O
korban,
",",O
korban,
",",O
pelaku,
",",O
gang,
",",O
memutar,
",",O
arah,
",",O
pelapor,
",",O
saksi,
",",O
turun,
",",O
motor,
",",O
salah,
",",O
satunya,
",",O
mengeluarkan,
",",O
senjata,
",",O
tajam,
",",O
menodongkannya,
",",O
arah,
",",O
pelapor,
",",O
saksi,
",",O
berhasil,
",",O
merampas,
",",O
tas,
",",O
pelapor,
",",O
saksi,
",",O
berisi,
",",O
hp,
",",O
diambil,
",",O
bunyi,
",",O
keterangan,
",",O
video,
",",O
berhasil,
",",O
mengambil,
",",O
barang,
",",O
korban,
",",O
pelaku,
",",O
melarikan,
",",O
kepolisian,
",",O
menyelidiki,
",",O
lidik,
",",O
kanit,
",",O
reskrim,
",",O
polsek,
",",O
tambora,
",",O
akp,
",",O
yugo,
",",O
pambudi,
",",O
dihubungi,
",",O
rabu,
",",O
2552022,
",",O
yugo,
",",O
barang,
",",O
dirampas,
",",O
pelaku,
",",O
ponsel,
",",O
menyebut,
",",O
pelaku,
",",O
pengejaran,
",",O
diambil,
",",O
hpnya,
",",O
video,
",",O
mencari,
",",O
jejak,
",",O
maling,
",",O
hp,
",",O
kabur,
",",O
got,
",",O
cijantung,
",",O
jaktim,
",",O
aksi,
",",O
begal,
",",O
tawuran,
",",O
gangster,
",",O
wilayah,
",",O
jadetabek,
",",O
akhirakhir,
",",O
marak,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,
",",O
imran,
",",O
perhatian,
",",O
serius,
",",O
terkait,
",",O
aksi,
",",O
begal,
",",O
direktur,
",",O
reskrimum,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
kombes,
",",O
tubagus,
",",O
hidayat,
",",O
mengungkap,
",",O
fakta,
",",O
terkait,
",",O
kejadian,
",",O
begal,
",",O
ratarata,
",",O
anak,
",",O
umur,
",",O
salah,
",",O
contohnya,
",",O
begal,
",",O
hamil,
",",O
mustika,
",",O
jaya,
",",O
kabupaten,
",",O
bekasi,
",",O
selasa,
",",O
83,
",",O
enam,
",",O
pelaku,
",",O
ditangkap,
",",O
umur,
",",O
hasil,
",",O
pengungkapan,
",",O
didapatkan,
",",O
fakta,
",",O
pelaku,
",",O
tkp,
",",O
diungkap,
",",O
ratarata,
",",O
usia,
",",O
20,
",",O
usia,
",",O
belasan,
",",O
pekerjaannya,
",",O
pelajar,
",",O
kombes,
",",O
tubagus,
",",O
hidayat,
",",O
wartawan,
",",O
jumat,
",",O
1132022,
",",O
fakta,
",",O
polisi,
",",O
menyimpulkan,
",",O
klaster,
",",O
pelaku,
",",O
klaster,
",",O
penyakit,
",",O
masyarakat,
",",O
kenakalan,
",",O
remaja,
",",O
pelaku,
",",O
kriminal,
",",O
ketiga,
",",O
klaster,
",",O
upaya,
",",O
penanggulangannya,
",",O
berbeda,
",",O
tubagus,
",",O
analisis,
",",O
terkait,
",",O
proses,
",",O
begal,
",",O
klaster,
",",O
salah,
",",O
satunya,
",",O
perkumpulan,
",",O
komunitas,
",",O
gangster,
",",O
eksistensi,
",",O
kehebatan,
",",O
kelompoknya,
",",O
kumpul,
",",O
komunitas,
",",O
identifikasi,
",",O
kelompok,
",",O
kuat,
",",O
kelompok,
",",O
kuat,
",",O
lakukan,
",",O
tindakan,
",",O
berani,
",",O
diidentifikasikan,
",",O
berani,
",",O
lukai,
",",O
depok,
",",O
tubagus,
",",O
korban,
",",O
nggak,O
",",O
kelompok,
",",O
indikatornya,
",",O
hebat,
",",O
tindakantindakan,
",",O
kriminal,
",",O
berani,
",",O
melukai,
",",O
berani,
",",O
tindakan,
",",O
kriminal,
",",O
sisi,
",",O
mengidentifikasi,
",",O
kelompok,
",",O
musuh,
",",O
ramai,
",",O
aksiaksi,
",",O
tawuran,
",",O
imbuhnya,
",",O
tubagus,
",",O
faktor,
",",O
media,
",",O
sosial,
",",O
mempengaruhi,
",",O
aksi,
",",O
kriminalitas,
",",O
pelaku,
",",O
kerap,
",",O
janji,
",",O
media,
",",O
sosial,
",",O
tawuran,
",",O
unik,
",",O
kejadian,
",",O
tawuran,
",",O
diabadikan,
",",O
medsos,
",",O
diekspos,
",",O
mengidentifikasikan,
",",O
kelompok,
",",O
hebat,
",",O
hasil,
",",O
analisis,
",",O
polisi,
",",O
menyimpulkan,
",",O
maraknya,
",",O
aksi,
",",O
begal,
",",O
tawuran,
",",O
cenderung,
",",O
permasalahan,
",",O
sosial,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
membentuk,
",",O
tim,
",",O
fokus,
",",O
tindakan,
",",O
kriminal,
",",O
klaster,
",",O
ditkrimum,
",",O
fokus,
",",O
kriminal,
",",O
kenakalan,
",",O
remaja,
",",O
penyakit,
",",O
masyarakat,
",",O
berorientasi,
",",O
kriminalitas,
",",O
permasalahan,
",",O
sosial,
",",O
ketahanan,
",",O
keluarga,
",",O
keluarga,
",",O
diharapkan,
",",O
mengawasi,
",",O
anakanaknya,
",",O
bepergian,
",",O
jamjam,
",",O
malam,
",",O
orientasi,
",",O
kriminal,
",",O
kepolisian,
",",O
wajib,
",",O
lakukan,
",",O
tindakan,
",",O
hukum,
",",O
terukur,
",",O
upayaupaya,
",",O
lakukan,
",",O
melibatkan,
",",O
stakeholder,
",",O
terkait,
",",O
pendidik,
",",O
sekolah,
",",O
rtrw,
",",O
organisasiorganisasi,
",",O
kepemudaan,
",",O
cegah,
",",O
kepolisian,
",",O
modern,
",",O
berorientasi,
",",O
tubagus,
",",O
simak,
",",O
uga,
",",O
video,
",",O
detikdetik,
",",O
bumil,
",",O
korban,
",",O
begal,
",",O
bekasi,
",",O
simak,
",",O
halaman,
",",O
atensi,
",",O
kapolda,
",",O
metro,
",",O
jaya,
",",O
irjen,
",",O
fadil,
",",O
imran,
",",O
terkait,
",",O
maraknya,
",",O
begal,
",",O
tawuran,
",",O
aksi,
",",O
begal,
",",O
kerap,
",",O
menghantui,
",",O
warga,
",",O
jabar,
",",O
tercatat,
",",O
aksi,
",",O
begal,
",",O
menggemparkan,
",",O
warga,
",",O
jabar,
",",O
catatan,
",",O
terkait,
",",O
aksi,
",",O
begal,
",",O
jabar,
",",O
suamiistri,
",",O
kota,
",",O
bandung,
",",O
korban,
",",O
pembegalan,
",",O
suami,
",",O
tewas,
",",O
akibat,
",",O
insiden,
",",O
nahas,
",",O
aksi,
",",O
kejahatan,
",",O
jalanan,
",",O
menimpa,
",",O
pasutri,
",",O
alfaris,
",",O
rena,
",",O
hendayanti,
",",O
jalan,
",",O
ir,
",",O
juanda,
",",O
dago,
",",O
kota,
",",O
bandung,
",",O
jabar,
",",O
selasa,
",",O
206,
",",O
0530,
",",O
wib,
",",O
alfaris,
",",O
mengembuskan,
",",O
napas,
",",O
kamis,
",",O
2262017,
",",O
menjalani,
",",O
penanganan,
",",O
medis,
",",O
rs,
",",O
borromeus,
",",O
bandung,
",",O
kejadian,
",",O
pencurian,
",",O
disertai,
",",O
kekerasan,
",",O
alfaris,
",",O
membonceng,
",",O
istrinya,
",",O
sepeda,
",",O
motor,
",",O
melintas,
",",O
kawasan,
",",O
dago,
",",O
perjalanan,
",",O
pasutri,
",",O
dipepet,
",",O
begal,
",",O
diduga,
",",O
mengendarai,
",",O
motor,
",",O
pelaku,
",",O
tancap,
",",O
gas,
",",O
merampas,
",",O
tas,
",",O
korban,
",",O
korban,
",",O
terluka,
",",O
diboyong,
",",O
rs,
",",O
boromeus,
",",O
polisi,
",",O
berhasil,
",",O
meringkus,
",",O
pelaku,
",",O
zamil,
",",O
23,
",",O
eko,
",",O
supriatna,
",",O
28,
",",O
candra,
",",O
lesmana,
",",O
27,
",",O
nabil,
",",O
24,
",",O
perempuan,
",",O
sumini,
",",O
27,
",",O
aksi,
",",O
begal,
",",O
sadis,
",",O
mahasiswi,
",",O
bandung,
",",O
bernama,
",",O
shanda,
",",O
putri,
",",O
tewas,
",",O
menjalani,
",",O
krisis,
",",O
rumah,
",",O
sakit,
",",O
insiden,
",",O
berdarah,
",",O
dialami,
",",O
korban,
",",O
temannya,
",",O
23,
",",O
kamis,
",",O
3082018,
",",O
subuh,
",",O
0400,
",",O
wib,
",",O
sp,
",",O
rumah,
",",O
temannya,
",",O
makan,
",",O
salah,
",",O
rumah,
",",O
makan,
",",O
dibegal,
",",O
jalan,
",",O
cikapayang,
",",O
kota,
",",O
bandung,
",",O
sp,
",",O
rekannya,
",",O
mengendarai,
",",O
sepeda,
",",O
motor,
",",O
makan,
",",O
bakso,
",",O
kawasan,
",",O
cihampelas,
",",O
tempat,
",",O
kejadian,
",",O
perkara,
",",O
tibatiba,
",",O
dipepet,
",",O
pelaku,
",",O
tas,
",",O
milik,
",",O
sp,
",",O
ditarik,
",",O
paksa,
",",O
sp,
",",O
terjatuh,
",",O
kepalanya,
",",O
membentur,
",",O
jalan,
",",O
mengalami,
",",O
luka,
",",O
serius,
",",O
kepala,
",",O
dilarikan,
",",O
rs,
",",O
borromeus,
",",O
polisi,
",",O
menggencarkan,
",",O
pencarian,
",",O
alhasil,
",",O
tim,
",",O
gabungan,
",",O
polrestabes,
",",O
bandung,
",",O
polda,
",",O
jabar,
",",O
berhasil,
",",O
mengungkap,
",",O
pelaku,
",",O
pelaku,
",",O
aminatus,
",",O
solihin,
",",O
alias,
",",O
ami,
",",O
yonas,
",",O
aditya,
",",O
ami,
",",O
terpaksa,
",",O
ditembak,
",",O
mati,
",",O
berusaha,
",",O
melawan,
",",O
ditangkap,
",",O
aksi,
",",O
begal,
",",O
dialami,
",",O
perawat,
",",O
bernama,
",",O
meila,
",",O
susana,
",",O
33,
",",O
senin,
",",O
26112018,
",",O
malam,
",",O
suaminya,
",",O
rudi,
",",O
dirga,
",",O
hagana,
",",O
35,
",",O
pulang,
",",O
rumahnya,
",",O
kawasan,
",",O
rancasari,
",",O
kota,
",",O
bandung,
",",O
korban,
",",O
suami,
",",O
menunggangi,
",",O
sepeda,
",",O
motor,
",",O
tibatiba,
",",O
dipepet,
",",O
motor,
",",O
pelaku,
",",O
berusaha,
",",O
mengambil,
",",O
tas,
",",O
diselendangkan,
",",O
korban,
",",O
terjatuh,
",",O
dilarikan,
",",O
rumah,
",",O
sakit,
",",O
islam,
",",O
bandung,
",",O
perawatan,
",",O
intensif,
",",O
nyawa,
",",O
tertolong,
",",O
menghembuskan,
",",O
nafas,
",",O
terakhirnya,
",",O
rumah,
",",O
sakit,
",",O
kejadian,
",",O
kamis,
",",O
29112018,
",",O
begal,
",",O
sadis,
",",O
menewaskan,
",",O
meila,
",",O
susana,
",",O
33,
",",O
perawat,
",",O
bandung,
",",O
terungkap,
",",O
polisi,
",",O
menembak,
",",O
mati,
",",O
pelaku,
",",O
pria,
",",O
tersungkur,
",",O
akibat,
",",O
peluru,
",",O
diduga,
",",O
kuat,
",",O
begal,
",",O
merenggut,
",",O
nyawa,
",",O
begal,
",",O
bernama,
",",O
adi,
",",O
supriatna,
",",O
21,
",",O
agun,
",",O
gunawan,
",",O
22,
",",O
tewas,
",",O
ditembak,
",",O
polisi,
",",O
berusaha,
",",O
melawan,
",",O
kejaran,
",",O
petugas,
",",O
satreskrim,
",",O
polrestabes,
",",O
bandung,
",",O
perempuan,
",",O
berinisial,
",",O
22,
",",O
tewas,
",",O
bersimbah,
",",O
darah,
",",O
dibacok,
",",O
kawanan,
",",O
begal,
",",O
cikarang,
",",O
utara,
",",O
kabupaten,
",",O
bekasi,
",",O
korban,
",",O
karyawan,
",",O
pabrik,
",",O
sasaran,
",",O
begal,
",",O
kasubdit,
",",O
penmas,
",",O
polda,
",",O
metro,
",",O
kompol,
",",O
agung,
",",O
julianto,
",",O
pelaku,
",",O
berinisial,
",",O
17,
",",O
nr,
",",O
16,
",",O
16,
",",O
mengincar,
",",O
korban,
",",O
pelaku,
",",O
berstatus,
",",O
dpo,
",",O
tersangka,
",",O
diamankan,
",",O
ditampilkan,
",",O
umur,
",",O
inisial,
",",O
dpo,
",",O
agung,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
jakarta,
",",O
jumat,
",",O
2532022,
",",O
ketiga,
",",O
pelaku,
",",O
ditangkap,
",",O
peran,
",",O
masingmasing,
",",O
pelaku,
",",O
berperan,
",",O
eksekutor,
",",O
merencanakan,
",",O
aksi,
",",O
pelaku,
",",O
bertindak,
",",O
joki,
",",O
agung,
",",O
pembunuhan,
",",O
direncanakan,
",",O
pasalnya,
",",O
ketiga,
",",O
pelaku,
",",O
komplotan,
",",O
begal,
",",O
mencari,
",",O
musuh,
",",O
tawuran,
",",O
kronologinya,
",",O
22,
",",O
maret,
",",O
2022,
",",O
tersangka,
",",O
berputarputar,
",",O
cari,
",",O
musuh,
",",O
diajak,
",",O
tawuran,
",",O
gagal,
",",O
kegiatan,
",",O
preventif,
",",O
patroli,
",",O
presisi,
",",O
pelaku,
",",O
mengarahkan,
",",O
kendaraannya,
",",O
kampung,
",",O
tegal,
",",O
gede,
",",O
cikarang,
",",O
utara,
",",O
lokasi,
",",O
pelaku,
",",O
korban,
",",O
berjalan,
",",O
gagal,
",",O
mencari,
",",O
musuh,
",",O
tawuran,
",",O
niat,
",",O
pelaku,
",",O
begal,
",",O
korban,
",",O
muncul,
",",O
pelaku,
",",O
memepet,
",",O
korban,
",",O
pembacokan,
",",O
korban,
",",O
dipepet,
",",O
tasnya,
",",O
korban,
",",O
melawan,
",",O
tersangka,
",",O
membegal,
",",O
korban,
",",O
korban,
",",O
teriak,
",",O
tolong,O
",",O
pelaku,
",",O
panik,
",",O
kabur,
",",O
berhasil,
",",O
mengambil,
",",O
barangbarang,
",",O
milik,
",",O
korban,
",",O
agung,
",",O
pelaku,
",",O
ditangkap,
",",O
tim,
",",O
gabungan,
",",O
dipimpin,
",",O
kasubdit,
",",O
resmob,
",",O
polda,
",",O
metro,
",",O
akbp,
",",O
handik,
",",O
zusen,
",",O
kasubdit,
",",O
jatanras,
",",O
ditreskrimum,
",",O
polda,
",",O
metro,
",",O
jaya,
",",O
akbp,
",",O
awaludin,
",",O
amin,
",",O
kasat,
",",O
reskrim,
",",O
polres,
",",O
metro,
",",O
bekasi,
",",O
kompol,
",",O
aris,
",",O
timang,
",",O
daerah,
",",O
cikarang,
",",O
kamis,
",",O
243,
",",O
malam,
",",O
ketiganya,
",",O
ditetapkan,
",",O
tersangka,
",",O
jeratan,
",",O
pasal,
",",O
338,
",",O
danatau,
",",O
365,
",",O
kuhp,
",",O
aksi,
",",O
begal,
",",O
membawa,
",",O
senjata,
",",O
tajam,
",",O
berhasil,
",",O
digagalkan,
",",O
warga,
",",O
kejadian,
",",O
berbuka,
",",O
puasa,
",",O
kamis,
",",O
74,
",",O
kemarin,
",",O
1845,
",",O
wib,
",",O
kapolsek,
",",O
cikole,
",",O
kompol,
",",O
nanang,
",",O
subarna,
",",O
pelaku,
",",O
ditangkap,
",",O
kampus,
",",O
poltekes,
",",O
yapkesbi,
",",O
tepatnya,
",",O
kelurahan,
",",O
subangjaya,
",",O
kota,
",",O
sukabumi,
",",O
terduga,
",",O
pelaku,
",",O
mendekati,
",",O
gadis,
",",O
mengacungkan,
",",O
celurit,
",",O
diduga,
",",O
begal,
",",O
kejahatan,
",",O
mendekati,
",",O
wanita,
",",O
memegang,
",",O
handphone,
",",O
mengacungkan,
",",O
celurit,
",",O
nanang,
",",O
sukabumi,
",",O
jumat,
",",O
842022,
",",O
perempuan,
",",O
berteriak,
",",O
terduga,
",",O
pelaku,
",",O
kabur,
",",O
mendengar,
",",O
teriakan,
",",O
sambungnya,
",",O
menurutnya,
",",O
pelaku,
",",O
diamankan,
",",O
mendalami,
",",O
dugaan,
",",O
pelaku,
",",O
geng,
",",O
motor,
",",O
diamankan,
",",O
warga,
",",O
dilaporkan,
",",O
bhabinkantibmas,
",",O
dibawa,
",",O
polsek,
",",O
cikole,
",",O
pencarian,
",",O
geng,
",",O
motor,
",",O
didalami,
",",O
kejadian,
",",O
jajaran,
",",O
kepolisian,
",",O
antisipasi,
",",O
patroli,
",",O
berulang,
",",O
kawasan,
",",O
lokasi,
",",O
menduga,
",",O
motif,
",",O
pelaku,
",",O
mendekati,
",",O
korban,
",",O
mencuri,
",",O
handphone,
",",O
latar,
",",O
korban,
",",O
membawa,
",",O
handphone,
",",O
pelaku,
",",O
korban,
",",O
teriak,
",",O
polsek,
",",O
cikole,
",",O
menangani,
",",O
penguasaan,
",",O
senjata,
",",O
tajam,
",",O
pelaku,
",",O
disangkakan,
",",O
undangundang,
",",O
darurat,
",",O
senjata,
",",O
tajam,
",",O
polsek,
",",O
cikole,
",",O
menangani,
",",O
penguasaan,
",",O
senjata,
",",O
tajam,
",",O
pasal,
",",O
disangkakan,
",",O
pelaku,
",",O
uu,
",",O
darurat,
",",O
senjata,
",",O
tajam,
",",O
pungkasnya,
",",O
diberitakan,
",",O
viral,
",",O
media,
",",O
sosial,
",",O
diduga,
",",O
begal,
",",O
beraksi,
",",O
subangjaya,
",",O
kota,
",",O
sukabumi,
",",O
video,
",",O
terduga,
",",O
pelaku,
",",O
jaket,
",",O
masker,
",",O
hitam,
",",O
video,
",",O
dinarasikan,
",",O
pelaku,
",",O
berusaha,
",",O
membegal,
",",O
motor,
",",O
berhasil,
",",O
ditangkap,
",",O
warga,
",",O
warga,
",",O
saksi,
",",O
20,
",",O
mendengar,
",",O
teriakan,
",",O
pengendara,
",",O
motor,
",",O
matic,
",",O
mengejar,
",",O
terduga,
",",O
pelaku,
",",O
pulang,
",",O
rumahnya,
",",O
mengejar,
",",O
menangkap,
",",O
pria,
",",O
mendengar,
",",O
teriakan,
",",O
begal,
",",O
refleks,
",",O
ngejar,
",",O
pas,
",",O
tanjakan,
",",O
tangkil,
",",O
dikejar,
",",O
belakangnya,
",",O
nyabetnyabet,
",",O
celurit,
",",O
mengibaskan,
",",O
celurit,
",",O
aksi,
",",O
begal,
",",O
berhenti,
",",O
medan,
",",O
kejahatan,
",",O
sadis,
",",O
menimpa,
",",O
buruh,
",",O
bernama,
",",O
hutri,
",",O
mardiko,
